"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value"
0.4780876494023905,0.44420828905419746,0.09803921568627451,0.031211282456834057,0.0361576660459342,0.03172734661845904,0.035684920243381026,0.11390187721548668,0.10082638834479032
0.2749003984063738,0.7279489904357066,0.4117647058823529,0.06624489257941216,0.07464307883302297,0.03590347263095939,0.07580989968755139,0.11570185238824292,0.12123867530443173
0.6055776892430282,0.17853347502656738,0.6470588235294118,0.21626466323975221,0.18389199255121041,0.08795089548473892,0.18894918598914653,0.46766941145639374,0.9220601152160197
0.19422310756972014,0.5547290116896915,1.0,0.03935679451693687,0.048106765983860954,0.014097928753608565,0.045058378556158525,0.27155487510517096,0.6288654479775341
0.596613545816733,0.15834218916046774,0.8235294117647058,0.04449716620535126,0.05865921787709497,0.028420079038089633,0.05887189606972537,0.1108881256810251,0.2443309512125723
0.6962151394422311,0.06801275239107336,0.49019607843137253,0.14625016475550284,0.1787709497206704,0.06639760082961967,0.1738200953790495,0.14144632487827755,0.3439181694096107
0.2231075697211152,0.5069075451647185,0.11764705882352941,0.004929484644787136,0.0038795779019242705,0.0022702430000840833,0.004604505837855616,0.9178769948000718,1.0
0.25597609561752943,0.6503719447396381,0.3333333333333333,0.11129563727428496,0.09792054624456858,0.05336472434765548,0.10524584772241408,0.29811312947407625,0.25752677308547184
0.7201195219123502,0.004250797024441991,0.6470588235294118,0.0527481217872677,0.07216014897579143,0.03427786653213375,0.07268541358329222,0.17664583936773287,0.25092886214902205
0.309760956175299,0.5600425079702446,0.09803921568627451,0.10230657703967312,0.12399130974549968,0.06491213318758934,0.1292550567340898,0.21100398615191512,0.3010317483226873
0.5956175298804776,0.1381509032943681,0.5098039215686274,0.08548833531039937,0.09373060211049038,0.04397544774236946,0.09126788357178096,0.33636777423759673,0.7505144308683264
0.6025896414342632,0.16046758767268834,0.8431372549019608,0.042441017529985504,0.10071384233395407,0.05675607500210208,0.09735240914323302,0.09760555026827217,0.20742388691180655
0.28685258964143406,0.6323060573857598,0.3137254901960784,0.09471464346909186,0.12243947858472998,0.07727234507693602,0.12645946390396318,0.12574998965531511,0.13154791114263448
0.622509960159363,0.14771519659936239,0.6862745098039216,0.029576907868722815,0.0335195530726257,0.01973149471678018,0.03831606643644137,0.2672445897297968,0.3288666850858347
0.6713147410358566,0.1700318809776834,0.2549019607843137,0.4166864373270067,0.3854748603351955,0.20628380840270186,0.39615194869264925,0.3461952248934497,0.4754640187050775
0.24501992031872466,0.5058448459086075,0.8823529411764706,0.06951364175563464,0.06936685288640596,0.026205891420723677,0.06956092747903306,0.31491289775313447,0.6527828751221645
0.38844621513944166,0.22210414452709912,0.6078431372549019,0.04845129827336233,0.04779639975170701,0.02312284537122677,0.054596283506002305,0.27921683838843603,0.32453680603378954
0.7171314741035851,0.15834218916046774,0.6078431372549019,0.07460129168314222,0.06083178150217256,0.028868522099834638,0.06314750863344845,0.4182631963697052,0.4581445024968969
0.5996015936254981,0.17428267800212538,0.8627450980392157,0.04085936470278107,0.048727498448168836,0.021917654642787075,0.05180069067587568,0.22352795133860223,0.454639362311908
0.22111553784860563,0.5494155154091391,0.8431372549019608,0.037406089363384736,0.046089385474860335,0.01698478096359203,0.044236145370827165,0.21228672707962648,0.3402068445078577
0.6294820717131472,0.16259298618490972,0.7058823529411765,0.02870699881376038,0.04158907510862818,0.025280977605874604,0.03963163953297155,0.1796044192493897,0.2824751238139224
0.28784860557768954,0.6365568544102018,0.7058823529411765,0.0723078950836958,0.09109248913718188,0.044956416939936655,0.09126788357178096,0.08970910746058675,0.10391915909625114
0.6035856573705172,0.1349628055260364,0.35294117647058826,0.18507974166337154,0.23851644941030417,0.11183048852266039,0.23203420490050977,0.31401635839505665,0.4189694063117265
0.43227091633466064,0.6780021253985122,0.43137254901960786,0.025359166996177674,0.038019863438857854,0.013509347235068248,0.032395987502055586,0.0840609095046965,0.16721786714281592
