SalidaEsperada      SalidaProducida
106300.00000        122651.77938
175700.00000        217606.55068
348700.00000        391418.98991
54600.00000        127605.36845
400000.00000        320981.02814
113500.00000        167412.82732
141900.00000        188827.16285
146000.00000        182844.48567
147800.00000        203868.68004
268200.00000        296401.72351
500001.00000        283616.10202
228100.00000        188192.97459
214400.00000        220980.32032
72700.00000        127000.79916
275000.00000        226683.41136
101600.00000        143443.60641
187500.00000        196986.92388
183300.00000        250216.80992
348900.00000        275407.44071
183600.00000        230051.61483
47100.00000        79867.45170
252300.00000        258050.54157
147900.00000        235811.46638
101900.00000        131471.56652
217100.00000        286751.76735
68500.00000        168941.93194
327300.00000        299546.75675
409100.00000        291733.42007
146200.00000        147217.67212
215800.00000        278781.10874
160800.00000        135861.34845
130600.00000        184736.77459
252200.00000        223160.51494
189600.00000        258808.35462
233100.00000        262233.89696
175000.00000        160221.51855
181800.00000        230165.22949
52300.00000        77587.46714
67200.00000        121582.22544
84700.00000        48450.34532
500001.00000        374539.39160
134400.00000        -665313.88452
117800.00000        169915.55518
112500.00000        129746.96899
163300.00000        188171.81873
90100.00000        112730.71400
75300.00000        72662.13587
103500.00000        167169.16816
106300.00000        116827.22481
60300.00000        56122.33657
48000.00000        60800.59199
500000.00000        235815.31496
281900.00000        304129.39022
361900.00000        341872.42321
150700.00000        156764.65467
263800.00000        264454.62208
288000.00000        319823.08513
53000.00000        42492.62429
169000.00000        189649.30675
400000.00000        275969.57118
500001.00000        368227.23578
500001.00000        443184.77606
86600.00000        131568.64042
139600.00000        172723.66189
150300.00000        219517.19266
150900.00000        165995.14009
500001.00000        254465.96356
269700.00000        265618.64583
82500.00000        4093.81385
197900.00000        267645.18932
220500.00000        243496.72012
150000.00000        210238.28352
243800.00000        269885.26632
196200.00000        254179.88358
276600.00000        312477.02950
131000.00000        222688.18082
222100.00000        273055.35320
152100.00000        202026.15758
63800.00000        108120.66912
93100.00000        138574.51798
148100.00000        208076.56056
500001.00000        367004.65628
258000.00000        250688.83180
109700.00000        171581.00366
295200.00000        254343.65582
129700.00000        163474.58050
336900.00000        291796.98134
379500.00000        339608.40708
67700.00000        18447.16296
122100.00000        103478.09446
123200.00000        159056.17523
402900.00000        310582.69704
153200.00000        180757.96615
181900.00000        109951.01847
97900.00000        150877.26460
101200.00000        89589.52466
60400.00000        50265.69433
290600.00000        239912.60098
353600.00000        279581.51339
137500.00000        166454.45523
124200.00000        223165.93189
118800.00000        158103.21649
220900.00000        276613.50957
73400.00000        117754.68590
92900.00000        186796.72764
238000.00000        253198.17422
314900.00000        286528.19242
221200.00000        244043.65416
484600.00000        332866.08834
181600.00000        208607.15285
260300.00000        194074.86986
55100.00000        73716.11432
65800.00000        145251.14557
172600.00000        208062.88928
130000.00000        165078.37216
461200.00000        319082.17818
191800.00000        223837.82581
151400.00000        201989.95654
316600.00000        281277.25068
198100.00000        272434.24694
157700.00000        166346.73080
232500.00000        232930.41713
190300.00000        167651.86097
155000.00000        160718.88197
58800.00000        107942.81220
94600.00000        68064.43930
84100.00000        84311.43286
57000.00000        92481.00606
183100.00000        274022.36523
193800.00000        186292.77973
426900.00000        321705.68456
108700.00000        56144.89743
500001.00000        400395.21897
228000.00000        208378.59250
81000.00000        89402.80144
202300.00000        346889.75465
297200.00000        303460.00844
268800.00000        148251.59722
184500.00000        214153.56635
205000.00000        217625.95292
182500.00000        245658.43785
200400.00000        236246.13194
162500.00000        228278.74515
495500.00000        291404.84632
118800.00000        152598.63332
229000.00000        158987.82944
84200.00000        145512.42061
500001.00000        378878.30566
121600.00000        208834.60068
139700.00000        198930.25008
185500.00000        203809.67998
319400.00000        304733.30968
233100.00000        180272.88084
236200.00000        239505.38069
257200.00000        280181.01854
148300.00000        234726.63560
302700.00000        258586.45700
122400.00000        146414.24238
197900.00000        174587.62490
138700.00000        171273.16587
160700.00000        229764.15425
145000.00000        208944.79786
129000.00000        127697.12918
218500.00000        237229.76360
74100.00000        136841.81512
77100.00000        128237.01267
173700.00000        248681.86336
191100.00000        136390.67653
111300.00000        89840.30353
270500.00000        283056.03551
320600.00000        235279.61173
85600.00000        -22317.41595
113700.00000        237554.18760
133900.00000        167574.82926
132800.00000        146374.99916
59700.00000        97872.57224
164100.00000        206706.71115
197300.00000        236967.00455
125800.00000        185003.18324
82300.00000        76753.71063
155000.00000        191545.54063
500001.00000        301064.79750
167000.00000        157661.09790
67500.00000        125301.51531
180600.00000        180314.57367
161700.00000        227223.63809
211300.00000        199134.48865
138100.00000        201717.13950
139300.00000        158515.82575
194100.00000        199732.49174
101300.00000        107705.22988
339100.00000        238649.70190
236400.00000        176622.53475
214600.00000        191349.10070
80600.00000        263321.66701
84000.00000        140203.91847
262500.00000        191763.87528
500001.00000        473312.20148
191700.00000        212433.89912
189500.00000        218961.04228
26900.00000        176735.42355
107200.00000        46317.33172
340000.00000        296232.52997
52500.00000        213957.87607
339400.00000        222773.00562
500001.00000        152687.19545
86900.00000        109859.36906
83200.00000        205017.44449
368900.00000        385884.39688
97000.00000        104655.83441
94200.00000        145459.37086
327800.00000        290985.18839
189300.00000        280375.48093
500001.00000        340157.93456
