SalidaEsperada      SalidaProducida
106300.00000        120137.07073
175700.00000        216922.18106
348700.00000        388419.35510
54600.00000        125444.67501
400000.00000        319130.15271
113500.00000        166655.54089
141900.00000        187161.47567
146000.00000        180987.59859
147800.00000        201651.47787
268200.00000        293239.88147
500001.00000        281912.09422
228100.00000        186523.70790
214400.00000        219616.84908
72700.00000        125644.41450
275000.00000        224202.87792
101600.00000        141714.59030
187500.00000        195575.74421
183300.00000        247512.58580
348900.00000        269711.43515
183600.00000        227506.49725
47100.00000        77065.55678
252300.00000        255347.75867
147900.00000        232481.97539
101900.00000        129673.12449
217100.00000        283939.79138
68500.00000        166775.24526
327300.00000        296875.52617
409100.00000        289932.62013
146200.00000        145236.85234
215800.00000        276759.14237
160800.00000        135581.85154
130600.00000        184434.06570
252200.00000        221557.33381
189600.00000        257318.90252
233100.00000        260126.66925
175000.00000        158386.68422
181800.00000        228741.71513
52300.00000        76256.41311
67200.00000        119101.98867
84700.00000        47138.99424
500001.00000        371434.53832
134400.00000        -651298.59806
117800.00000        167885.46959
112500.00000        127360.68930
163300.00000        186855.50709
90100.00000        110160.68894
75300.00000        71700.92579
103500.00000        164903.33040
106300.00000        116319.55698
60300.00000        54631.13269
48000.00000        58744.23046
500000.00000        234830.45277
281900.00000        301763.84009
361900.00000        340263.64283
150700.00000        155132.09768
263800.00000        262752.74435
288000.00000        318265.84388
53000.00000        41192.84903
169000.00000        187757.44112
400000.00000        274736.57925
500001.00000        366187.32163
500001.00000        441326.68057
86600.00000        130408.37976
139600.00000        171128.18007
150300.00000        217232.17349
150900.00000        164657.48679
500001.00000        252371.57226
269700.00000        264152.26639
82500.00000        4452.62524
197900.00000        264945.05028
220500.00000        242566.47306
150000.00000        209981.46294
243800.00000        267564.39052
196200.00000        251807.65598
276600.00000        312675.17858
131000.00000        220063.45564
222100.00000        271482.75584
152100.00000        201697.97568
63800.00000        104720.82301
93100.00000        137866.52428
148100.00000        205367.81542
500001.00000        364307.28502
258000.00000        249613.82666
109700.00000        169809.61255
295200.00000        251687.35699
129700.00000        161688.10046
336900.00000        290066.25705
379500.00000        338060.79905
67700.00000        18967.09454
122100.00000        97281.00585
123200.00000        156537.69272
402900.00000        308382.70373
153200.00000        179843.12904
181900.00000        109349.20352
97900.00000        149397.20168
101200.00000        89620.81221
60400.00000        48687.00440
290600.00000        238548.12583
353600.00000        276815.54850
137500.00000        163934.21181
124200.00000        220153.36932
118800.00000        155691.63818
220900.00000        275748.84724
73400.00000        114956.45778
92900.00000        184947.11673
238000.00000        252255.27584
314900.00000        284528.61387
221200.00000        241907.26151
484600.00000        329914.55290
181600.00000        206736.25626
260300.00000        192482.11873
55100.00000        71981.91977
65800.00000        143118.80350
172600.00000        206894.38264
130000.00000        163924.12921
461200.00000        318068.99188
191800.00000        220543.74688
151400.00000        200227.96351
316600.00000        278496.24206
198100.00000        270132.73495
157700.00000        167365.24572
232500.00000        229492.35149
190300.00000        165346.91916
155000.00000        158929.66351
58800.00000        106096.48674
94600.00000        67961.70921
84100.00000        83310.90057
57000.00000        91413.35492
183100.00000        272387.20679
193800.00000        184257.42873
426900.00000        320633.63264
108700.00000        54749.38891
500001.00000        398609.49841
228000.00000        205009.22737
81000.00000        89401.53515
202300.00000        341077.13698
297200.00000        301838.39387
268800.00000        147073.93464
