SalidaEsperada      SalidaProducida
106300.00000        137384.57465
175700.00000        226189.13049
348700.00000        378484.62356
54600.00000        140204.32586
400000.00000        291637.71668
113500.00000        194355.84791
141900.00000        215023.28525
146000.00000        203399.69635
147800.00000        211502.00950
268200.00000        280161.59074
500001.00000        237325.81337
228100.00000        176210.08454
214400.00000        224073.61980
72700.00000        152641.36859
275000.00000        217065.95150
101600.00000        174089.58813
187500.00000        172129.92052
183300.00000        239579.30309
348900.00000        371160.65143
183600.00000        224820.48384
47100.00000        106550.55762
252300.00000        248629.53925
147900.00000        236022.04297
101900.00000        166736.46554
217100.00000        276414.22377
68500.00000        181131.27276
327300.00000        297900.60539
409100.00000        262703.61405
146200.00000        161186.54637
215800.00000        268763.70347
160800.00000        154096.83774
130600.00000        183319.59742
252200.00000        223326.52233
189600.00000        260048.16844
233100.00000        247195.93164
175000.00000        157375.96338
181800.00000        227904.90492
52300.00000        97244.21037
67200.00000        147305.68259
84700.00000        91601.83845
500001.00000        329699.59391
134400.00000        113530.19569
117800.00000        180955.75359
112500.00000        161315.37572
163300.00000        207008.87394
90100.00000        123931.80360
75300.00000        124455.85346
103500.00000        182553.49459
106300.00000        159524.75459
60300.00000        96890.38653
48000.00000        94143.01805
500000.00000        201098.91922
281900.00000        299845.32123
361900.00000        324521.15174
150700.00000        154018.75267
263800.00000        249931.18654
288000.00000        304847.44214
53000.00000        76657.44078
169000.00000        204035.81458
400000.00000        257731.52446
500001.00000        330390.39519
500001.00000        426263.62554
86600.00000        148011.51504
139600.00000        183551.43377
150300.00000        217213.91090
150900.00000        181157.44991
500001.00000        237779.60337
269700.00000        244688.54171
82500.00000        84506.25493
197900.00000        258581.24240
220500.00000        251074.78860
150000.00000        167745.82362
243800.00000        234208.91804
196200.00000        240690.58958
276600.00000        328215.13187
131000.00000        185625.85062
222100.00000        266100.06637
152100.00000        221431.98683
63800.00000        130742.82429
93100.00000        164891.72715
148100.00000        212539.22901
500001.00000        345490.11422
258000.00000        261917.64385
109700.00000        190232.67105
295200.00000        248999.94326
129700.00000        166137.23979
336900.00000        300155.56394
379500.00000        323578.99656
67700.00000        87702.63684
122100.00000        201673.66545
123200.00000        180276.07148
402900.00000        283659.74310
153200.00000        160207.78510
181900.00000        117399.75814
97900.00000        174357.95265
101200.00000        136157.67815
60400.00000        77673.98280
290600.00000        217300.10044
353600.00000        264311.14106
137500.00000        181089.13530
124200.00000        227623.04151
118800.00000        123707.90965
220900.00000        271427.01562
73400.00000        154856.57240
92900.00000        200347.49641
238000.00000        245541.66228
314900.00000        278545.83276
221200.00000        231061.47641
484600.00000        324280.23439
181600.00000        226882.72485
260300.00000        212215.91544
55100.00000        117380.82766
65800.00000        158410.96349
172600.00000        230378.75232
130000.00000        194973.21320
461200.00000        274822.36872
191800.00000        197606.59886
151400.00000        226825.06083
316600.00000        272796.92428
198100.00000        268873.46860
157700.00000        214022.86815
232500.00000        241489.91888
190300.00000        170651.03909
155000.00000        182349.05498
58800.00000        135291.40014
94600.00000        82838.07626
84100.00000        109596.02526
57000.00000        122883.30540
183100.00000        267217.06793
193800.00000        160822.57242
426900.00000        310151.20157
108700.00000        95964.09908
500001.00000        384639.65931
228000.00000        211525.28842
81000.00000        118895.41784
202300.00000        294264.33291
297200.00000        300855.46325
268800.00000        145418.10673
184500.00000        205232.47568
205000.00000        203204.68930
182500.00000        249404.35744
200400.00000        217491.75945
162500.00000        241818.70026
495500.00000        277226.22297
118800.00000        140155.02200
229000.00000        147236.78831
84200.00000        176325.39058
500001.00000        344342.94458
121600.00000        197676.00015
139700.00000        203714.53052
185500.00000        219551.25440
319400.00000        270693.44788
233100.00000        182986.47837
236200.00000        202948.38946
257200.00000        272153.97826
148300.00000        245838.05692
302700.00000        265079.38321
122400.00000        150630.44649
197900.00000        171005.54410
138700.00000        179019.74344
160700.00000        223337.99539
145000.00000        208401.91342
129000.00000        134957.65531
218500.00000        268292.17869
74100.00000        143838.62034
77100.00000        148315.95719
173700.00000        242461.13474
191100.00000        158791.75022
111300.00000        115728.37614
270500.00000        286141.62302
320600.00000        196105.84074
85600.00000        71064.86008
113700.00000        222443.17201
133900.00000        176679.18544
132800.00000        152315.75767
59700.00000        115171.47107
164100.00000        222630.36696
197300.00000        220955.06444
125800.00000        194528.40323
82300.00000        115722.37831
155000.00000        191939.74355
500001.00000        277229.46746
167000.00000        178079.85505
67500.00000        153861.10350
180600.00000        187863.72490
161700.00000        231480.95946
211300.00000        206294.41366
138100.00000        206034.26781
139300.00000        136693.17688
194100.00000        223876.81075
101300.00000        148223.97882
339100.00000        230625.05482
236400.00000        175923.46941
214600.00000        190932.49495
80600.00000        250178.10351
84000.00000        128522.99018
262500.00000        172702.95904
500001.00000        473330.24263
191700.00000        238782.15772
189500.00000        216627.81157
26900.00000        183790.91184
107200.00000        112593.89112
340000.00000        274337.00941
52500.00000        190342.36923
339400.00000        214739.86466
500001.00000        101713.58833
86900.00000        149913.69110
83200.00000        183887.46619
368900.00000        341944.39154
97000.00000        152818.34690
94200.00000        177925.67991
327800.00000        244338.41784
189300.00000        190372.74797
500001.00000        314464.45202
311300.00000        243924.53857
154500.00000        195469.93840
104800.00000        164367.10558
205100.00000        260181.35242
114100.00000        181364.28485
242900.00000        257605.64412
221500.00000        239008.59178
145800.00000        102573.18620
139400.00000        208562.56650
391200.00000        244506.86888
244100.00000        289977.89882
358600.00000        281216.04385
90200.00000        120986.85272
166600.00000        186314.39059
460400.00000        311382.53918
169300.00000        170485.42067
146200.00000        155928.81388
144100.00000        230370.45994
65700.00000        127859.88441
362500.00000        354710.72099
85900.00000        140055.78863
134300.00000        195686.85189
222300.00000        176578.00403
181100.00000        237663.45773
481300.00000        351820.35730
446600.00000        386811.60899
351800.00000        278597.95912
397000.00000        368758.53042
163000.00000        178507.08553
337500.00000        187116.46318
271700.00000        273080.28197
186100.00000        296378.39679
67500.00000        135741.74979
138700.00000        201850.90247
200000.00000        196354.04603
81800.00000        89474.38537
106600.00000        152934.77486
346700.00000        270427.73627
169400.00000        158116.39328
193900.00000        205871.00047
77700.00000        132833.83012
255500.00000        253029.83695
500001.00000        640261.93715
186200.00000        150292.49231
170800.00000        167944.18355
110700.00000        204428.62578
177200.00000        122577.52705
244400.00000        164906.99210
276000.00000        196490.49296
103800.00000        86203.30166
126600.00000        204379.51665
278400.00000        305118.69474
93800.00000        144720.47203
86400.00000        96576.54259
239900.00000        242864.42196
237900.00000        213729.48200
73000.00000        150446.92617
162500.00000        67922.24723
84600.00000        189436.75278
483300.00000        419942.56529
121400.00000        160103.67205
225800.00000        203349.63448
294900.00000        332651.88213
81300.00000        134046.56265
320000.00000        183766.54144
228500.00000        179059.80215
163000.00000        157935.39381
144500.00000        135838.16914
200600.00000        246817.82367
366200.00000        286874.11836
222700.00000        229742.82293
256700.00000        220432.15961
218800.00000        193628.00457
85600.00000        191772.42354
402900.00000        254475.74144
134300.00000        135815.66370
120300.00000        135452.72477
371900.00000        307121.86811
153100.00000        145447.43490
55100.00000        83254.59857
62800.00000        104384.69065
113800.00000        146808.10947
149000.00000        145224.37615
176200.00000        210716.81344
220500.00000        185257.33719
140600.00000        189615.42354
232700.00000        276084.65801
88200.00000        159237.76126
164400.00000        263586.89950
80700.00000        127636.58151
272000.00000        249363.01015
121000.00000        202903.72662
220900.00000        238910.29759
95600.00000        125485.90761
202300.00000        246913.25349
368500.00000        293784.62606
144300.00000        175207.86320
99200.00000        195053.06069
324600.00000        329084.25562
409700.00000        240573.50766
220800.00000        278816.33628
135200.00000        131235.48820
199800.00000        246211.15396
134200.00000        192351.01916
359600.00000        207857.69671
65600.00000        66999.27824
153700.00000        177928.89281
348100.00000        334983.33291
282100.00000        215376.89003
72100.00000        158148.84937
69900.00000        129024.50700
158600.00000        187267.63122
106900.00000        159975.59969
204600.00000        224996.69102
113700.00000        205173.35263
67500.00000        216914.50635
366100.00000        221791.17540
231000.00000        207213.89536
121900.00000        221627.45338
170400.00000        206719.95928
109700.00000        141240.75467
105200.00000        135272.84358
90500.00000        158079.95211
109000.00000        188677.81531
218200.00000        198788.33357
72100.00000        142352.21993
162000.00000        171962.05765
115800.00000        222948.79783
500001.00000        431554.83094
134500.00000        187702.05921
256800.00000        186781.14473
138200.00000        221975.39332
60000.00000        115347.43931
87500.00000        100600.30195
263200.00000        272884.71713
135500.00000        230959.37918
340000.00000        282089.27606
376900.00000        308524.10452
308500.00000        238488.78411
88600.00000        142721.02007
87500.00000        57009.85460
181300.00000        149298.21076
173200.00000        232437.83053
90500.00000        136175.62004
499100.00000        318051.78203
72500.00000        123146.67799
75000.00000        78385.65045
217200.00000        189823.98816
166700.00000        192818.43273
161300.00000        230900.13295
196700.00000        216905.01600
332100.00000        219754.79668
198000.00000        268415.10739
95100.00000        103382.89225
111700.00000        212312.85638
150500.00000        198756.64571
223900.00000        303055.88492
500001.00000        418435.91555
500001.00000        277091.69986
182700.00000        218774.70796
294700.00000        259314.70340
87000.00000        160300.56847
110200.00000        160457.83198
301700.00000        204837.24128
185700.00000        190128.72016
191100.00000        147964.33124
131300.00000        168652.81054
225400.00000        257811.71105
146400.00000        115282.51650
162100.00000        215099.86877
206500.00000        215933.24494
326700.00000        270635.39299
228600.00000        260146.75145
168800.00000        157056.05340
110400.00000        135781.76187
423200.00000        303836.52804
356100.00000        285150.47261
411300.00000        315607.23799
254800.00000        273830.97567
118600.00000        124924.50053
500000.00000        237426.97157
281700.00000        270133.72885
76200.00000        163859.97698
92600.00000        134389.16478
185300.00000        232568.81582
352700.00000        321034.84599
267100.00000        201814.39057
148900.00000        187333.94740
170200.00000        210475.80583
286800.00000        280973.67930
88700.00000        178109.64403
500001.00000        492492.85047
108300.00000        196184.00557
172600.00000        223522.81799
192200.00000        214769.59621
500001.00000        270177.88212
500001.00000        372142.42696
280200.00000        213447.52654
341400.00000        310618.31664
217700.00000        247608.64325
182800.00000        244123.05716
191400.00000        230903.78373
54100.00000        80377.30547
125000.00000        139532.91124
157100.00000        169733.62769
100000.00000        207952.60189
183900.00000        219476.70055
55900.00000        92983.08078
187500.00000        221189.51383
137500.00000        135242.31495
150600.00000        236519.30953
169900.00000        206867.03320
143700.00000        183036.35947
117600.00000        224038.38709
163700.00000        153477.31718
81900.00000        158813.98570
116700.00000        78055.52462
261100.00000        218200.72406
233300.00000        231298.18107
150300.00000        275214.95218
355600.00000        258267.40552
95600.00000        161106.71432
271600.00000        219927.44202
187500.00000        122850.87292
206300.00000        175851.57565
115600.00000        199612.47043
243100.00000        264295.45956
130700.00000        164463.08354
158000.00000        229448.90251
151800.00000        167815.40140
173800.00000        176347.18284
324900.00000        277278.14770
79200.00000        72167.57320
114800.00000        179953.38832
164500.00000        218991.45340
116700.00000        103550.95139
500001.00000        234489.81922
250000.00000        198675.14563
142800.00000        158238.20268
418400.00000        287901.38649
500001.00000        572138.97269
500001.00000        268413.57847
272200.00000        244563.06148
325000.00000        126848.90888
244600.00000        233595.74894
67500.00000        136187.95697
145200.00000        179738.67571
132400.00000        155385.29606
138500.00000        137095.45014
162500.00000        160022.81350
355800.00000        322478.92832
149800.00000        178355.15917
105800.00000        174740.11986
108000.00000        214120.21029
348200.00000        310714.26749
187200.00000        215278.48431
361700.00000        198809.34149
67500.00000        137924.74746
75000.00000        146927.39628
500001.00000        311742.97751
343800.00000        189849.31815
377200.00000        196337.62279
125000.00000        189831.03837
