SalidaEsperada      SalidaProducida
106300.00000        115588.90863
175700.00000        208727.96997
348700.00000        380229.78623
54600.00000        121008.64772
400000.00000        311837.33029
113500.00000        156190.70154
141900.00000        176088.59598
146000.00000        168303.50241
147800.00000        190884.71791
268200.00000        286315.81024
500001.00000        283963.70294
228100.00000        183762.55429
214400.00000        214201.99550
72700.00000        118975.11604
275000.00000        214568.88524
101600.00000        133498.44450
187500.00000        193032.37395
183300.00000        241392.61838
348900.00000        258907.93684
183600.00000        221170.54904
47100.00000        68951.61834
252300.00000        250390.88885
147900.00000        227809.27037
101900.00000        123417.57324
217100.00000        275687.60250
68500.00000        160925.95902
327300.00000        288789.75235
409100.00000        282703.31308
146200.00000        141597.09075
215800.00000        270451.89219
160800.00000        121740.91017
130600.00000        177679.93814
252200.00000        215841.55657
189600.00000        249394.56045
233100.00000        251966.57724
175000.00000        153346.27796
181800.00000        221995.04110
52300.00000        69267.25459
67200.00000        114235.54851
84700.00000        40107.02284
500001.00000        366464.61287
134400.00000        -889408.00702
117800.00000        157699.69448
112500.00000        121281.11329
163300.00000        176508.87826
90100.00000        102006.62217
75300.00000        64005.44460
103500.00000        159015.48523
106300.00000        105888.96235
60300.00000        48590.55899
48000.00000        51630.76148
500000.00000        233974.94575
281900.00000        296245.60255
361900.00000        332992.81447
150700.00000        146881.07372
263800.00000        255715.75491
288000.00000        311257.97319
53000.00000        33303.16287
169000.00000        177009.93938
400000.00000        269764.37616
500001.00000        361936.46046
500001.00000        432127.08568
86600.00000        127741.13626
139600.00000        167140.15182
150300.00000        210525.17598
150900.00000        153626.95545
500001.00000        249631.41177
269700.00000        258370.70981
82500.00000        -1908.21839
197900.00000        256743.62562
220500.00000        233527.76985
150000.00000        204468.92223
243800.00000        265167.97807
196200.00000        244306.61523
276600.00000        302747.82186
131000.00000        220159.72295
222100.00000        263803.70330
152100.00000        184910.09267
63800.00000        99801.70157
93100.00000        130467.14015
148100.00000        201622.89101
500001.00000        355893.09962
258000.00000        239723.55973
109700.00000        162892.15470
295200.00000        245933.02111
129700.00000        155563.47033
336900.00000        283061.53686
379500.00000        330024.48084
67700.00000        3740.71685
122100.00000        85930.55313
123200.00000        148065.30448
402900.00000        302484.06080
153200.00000        175366.66733
181900.00000        99685.65312
97900.00000        134553.98954
101200.00000        82435.06302
60400.00000        41894.12998
290600.00000        236382.73332
353600.00000        269163.00192
137500.00000        155465.00198
124200.00000        213397.08322
118800.00000        153161.28669
220900.00000        270161.08086
73400.00000        107045.25265
92900.00000        179817.06989
238000.00000        239445.09639
314900.00000        276911.11546
221200.00000        235043.32733
484600.00000        320024.39591
181600.00000        203295.22855
260300.00000        174387.02940
55100.00000        62525.28887
65800.00000        138619.00220
172600.00000        187836.22375
130000.00000        146996.18690
461200.00000        315401.50315
191800.00000        217370.96698
151400.00000        194648.64742
316600.00000        277763.61552
198100.00000        261111.83165
157700.00000        143606.90485
232500.00000        222225.67494
190300.00000        160096.52072
155000.00000        147768.40151
58800.00000        99470.13257
94600.00000        56801.14353
84100.00000        75829.96014
57000.00000        84235.80998
183100.00000        265473.83278
193800.00000        181119.36187
426900.00000        314200.88216
108700.00000        49836.75797
500001.00000        390613.12818
228000.00000        195978.73949
81000.00000        81487.89726
202300.00000        336002.01813
297200.00000        295393.54136
268800.00000        144244.62773
184500.00000        212619.82588
205000.00000        211378.20414
182500.00000        235524.87254
200400.00000        231086.71523
162500.00000        218241.03116
495500.00000        284886.98089
118800.00000        148057.71996
229000.00000        151037.33900
84200.00000        136861.41462
500001.00000        372044.48243
121600.00000        199142.32369
139700.00000        188458.65457
