SalidaEsperada      SalidaProducida
106300.00000        116722.33670
175700.00000        234526.76329
348700.00000        392289.84949
54600.00000        121964.08864
400000.00000        312370.25505
113500.00000        194217.68389
141900.00000        211529.10605
146000.00000        204433.87197
147800.00000        212921.50407
268200.00000        283362.46256
500001.00000        246367.09363
228100.00000        169790.57113
214400.00000        220886.91652
72700.00000        139752.10020
275000.00000        224301.85821
101600.00000        160710.52928
187500.00000        175196.08418
183300.00000        238464.40246
348900.00000        321864.83635
183600.00000        220467.52435
47100.00000        84010.36779
252300.00000        248065.57056
147900.00000        222232.80522
101900.00000        148169.19797
217100.00000        283291.99278
68500.00000        168772.87006
327300.00000        301420.71103
409100.00000        280366.33805
146200.00000        143094.39538
215800.00000        273097.83658
160800.00000        165826.32089
130600.00000        194103.35150
252200.00000        221985.94802
189600.00000        264531.31096
233100.00000        256549.58724
175000.00000        146865.45181
181800.00000        230378.78297
52300.00000        81767.97696
67200.00000        122018.56345
84700.00000        67213.74264
500001.00000        353969.02827
134400.00000        358568.64269
117800.00000        182834.39194
112500.00000        141947.27452
163300.00000        205500.93409
90100.00000        109218.70341
75300.00000        104641.20338
103500.00000        168219.80296
106300.00000        155797.57102
60300.00000        75421.94093
48000.00000        69342.63496
500000.00000        209396.31343
281900.00000        300120.15167
361900.00000        339491.69373
150700.00000        156683.59165
263800.00000        260252.45630
288000.00000        320467.58930
53000.00000        56630.24140
169000.00000        202956.82196
400000.00000        266939.82580
500001.00000        350736.12331
500001.00000        453791.66004
86600.00000        134121.99911
139600.00000        171163.11498
150300.00000        214030.36790
150900.00000        182832.14524
500001.00000        236819.12383
269700.00000        258547.66712
82500.00000        54986.23097
197900.00000        262511.94667
220500.00000        257405.99960
150000.00000        196885.45230
243800.00000        242796.37198
196200.00000        246539.67831
276600.00000        351813.54381
131000.00000        189327.40279
222100.00000        272869.44166
152100.00000        245253.09276
63800.00000        98648.85124
93100.00000        157512.29470
148100.00000        205489.99580
500001.00000        362161.19503
258000.00000        270778.34896
109700.00000        182149.31497
295200.00000        245433.45507
129700.00000        156337.38115
336900.00000        300357.05077
379500.00000        341593.78641
67700.00000        77588.97302
122100.00000        146150.09857
123200.00000        169674.25324
402900.00000        298289.64453
153200.00000        171173.36521
181900.00000        121920.06315
97900.00000        179949.74851
101200.00000        124352.85564
60400.00000        58377.41915
290600.00000        220928.73860
353600.00000        269719.70551
137500.00000        170175.33537
124200.00000        217575.80643
118800.00000        123084.50151
220900.00000        279504.87529
73400.00000        130479.16447
92900.00000        187853.81339
238000.00000        270250.89599
314900.00000        285244.34625
221200.00000        236718.12425
484600.00000        334289.36115
181600.00000        216071.34921
260300.00000        231936.92207
55100.00000        97012.07595
65800.00000        139681.82693
172600.00000        252652.12052
130000.00000        205171.04024
461200.00000        298976.07361
191800.00000        192185.47147
151400.00000        214762.51803
316600.00000        264874.25949
198100.00000        273813.33798
157700.00000        247455.71071
232500.00000        230832.73454
190300.00000        157142.94951
155000.00000        177709.25645
58800.00000        118860.42598
94600.00000        90821.46080
84100.00000        100297.99668
57000.00000        107985.53286
183100.00000        274069.27675
193800.00000        158990.88792
426900.00000        324873.37321
108700.00000        73142.43371
500001.00000        405593.84713
228000.00000        207949.04709
81000.00000        113054.68323
202300.00000        308753.96662
297200.00000        306816.63382
268800.00000        132843.99653
184500.00000        204725.85635
205000.00000        197549.48644
182500.00000        253927.98165
200400.00000        222202.42733
162500.00000        229251.94112
495500.00000        280478.62265
118800.00000        132646.08288
229000.00000        164516.16906
84200.00000        165890.53260
500001.00000        351794.76618
121600.00000        200504.06520
139700.00000        203583.40182
185500.00000        220462.85961
319400.00000        291238.93145
233100.00000        176827.43888
236200.00000        209228.83201
257200.00000        241426.94722
148300.00000        247939.21407
302700.00000        283194.66000
122400.00000        151548.90586
197900.00000        158300.14354
138700.00000        176534.39888
160700.00000        234932.03839
145000.00000        202646.22775
129000.00000        149601.10402
218500.00000        303660.50144
74100.00000        131070.13369
77100.00000        135390.14415
173700.00000        240404.69573
191100.00000        162554.54486
111300.00000        119113.12377
270500.00000        292164.39638
320600.00000        194306.71150
85600.00000        35236.35066
113700.00000        233030.99940
133900.00000        174835.11204
132800.00000        142166.49783
59700.00000        95113.70730
164100.00000        220506.18432
197300.00000        222644.78314
125800.00000        183602.40475
82300.00000        117157.44994
155000.00000        190386.68854
500001.00000        290076.14237
167000.00000        175023.35896
67500.00000        122956.31932
180600.00000        179497.42749
161700.00000        231640.54019
211300.00000        203412.47467
138100.00000        192633.00641
139300.00000        142029.38969
194100.00000        214481.98331
101300.00000        132166.01282
339100.00000        237858.04006
236400.00000        166739.85927
214600.00000        182925.09194
80600.00000        255509.68044
84000.00000        131037.64903
262500.00000        177874.39982
500001.00000        502815.02274
191700.00000        232470.31438
189500.00000        221464.22905
26900.00000        167742.20336
107200.00000        84413.83232
340000.00000        286588.53400
52500.00000        191873.12114
339400.00000        206013.23250
500001.00000        122547.42969
86900.00000        145820.56288
83200.00000        186274.40492
368900.00000        370966.64493
97000.00000        133535.04980
94200.00000        167394.54069
327800.00000        253806.01285
189300.00000        243047.69194
500001.00000        329318.62939
311300.00000        231595.80308
154500.00000        201540.10108
104800.00000        160173.02966
205100.00000        261840.94539
114100.00000        187079.38061
242900.00000        269851.03054
221500.00000        263930.25363
145800.00000        100920.20448
139400.00000        204687.91751
391200.00000        277200.97119
244100.00000        294278.30898
358600.00000        278238.83415
90200.00000        116897.01131
166600.00000        201770.17690
460400.00000        323779.83184
169300.00000        168197.27857
146200.00000        163487.36836
144100.00000        206371.28458
65700.00000        107850.95636
362500.00000        381128.14623
85900.00000        135186.44867
134300.00000        183012.85040
222300.00000        184429.81074
181100.00000        235930.70307
481300.00000        366642.85172
446600.00000        405425.90204
351800.00000        287515.30306
397000.00000        376730.28521
163000.00000        176893.69573
337500.00000        212252.50206
271700.00000        274171.09523
186100.00000        292774.29748
67500.00000        117344.36494
138700.00000        191854.29932
200000.00000        213383.30402
81800.00000        84570.31027
106600.00000        146473.71518
346700.00000        270520.27832
169400.00000        226029.73541
193900.00000        206509.28711
77700.00000        119906.42481
255500.00000        262017.31000
500001.00000        718541.46897
186200.00000        151315.85903
170800.00000        160274.29100
110700.00000        192313.00651
177200.00000        173362.04945
244400.00000        156493.44884
276000.00000        212909.02959
103800.00000        74744.94244
126600.00000        205880.21622
278400.00000        303271.70940
93800.00000        190101.55828
86400.00000        72660.60814
239900.00000        250795.06901
237900.00000        234680.87266
73000.00000        126467.32569
162500.00000        60800.75651
84600.00000        183438.25329
483300.00000        465871.72385
121400.00000        123499.58002
225800.00000        226685.67879
294900.00000        334843.75755
81300.00000        117516.91653
320000.00000        247512.63832
228500.00000        193736.60126
163000.00000        177986.37631
144500.00000        128767.79441
200600.00000        254422.35817
366200.00000        302120.28661
222700.00000        239143.34079
256700.00000        209233.25081
218800.00000        194929.21342
85600.00000        173148.06242
402900.00000        273653.17711
134300.00000        121807.16723
120300.00000        121921.82215
371900.00000        316733.29413
153100.00000        150208.23823
55100.00000        93619.14242
62800.00000        86860.52706
113800.00000        121001.75685
149000.00000        129420.03624
176200.00000        213039.97886
220500.00000        183436.53024
140600.00000        197528.84651
232700.00000        311325.05818
88200.00000        147429.11966
164400.00000        262004.29096
80700.00000        112755.96310
272000.00000        255980.19820
121000.00000        200147.49178
220900.00000        234422.14922
95600.00000        107235.73451
202300.00000        239566.51800
368500.00000        302072.22949
144300.00000        179556.92785
99200.00000        194387.78592
324600.00000        337251.56174
409700.00000        269903.12828
220800.00000        233759.17074
135200.00000        167393.75031
199800.00000        266621.32745
134200.00000        194046.05690
359600.00000        224654.07872
65600.00000        47322.18768
153700.00000        216452.00755
348100.00000        345982.81904
282100.00000        209791.29288
72100.00000        140707.79182
69900.00000        127293.50794
158600.00000        176903.39121
106900.00000        148409.93385
204600.00000        241182.47587
113700.00000        193161.49052
67500.00000        206048.17985
366100.00000        228950.57963
231000.00000        236121.03632
121900.00000        260716.63429
170400.00000        221515.77120
109700.00000        113106.59814
105200.00000        130916.97246
90500.00000        136476.01170
109000.00000        191313.23592
218200.00000        206159.24809
72100.00000        120990.78143
162000.00000        160382.41372
115800.00000        216338.90530
500001.00000        464019.90745
134500.00000        185163.82277
256800.00000        203176.41177
138200.00000        221483.16673
60000.00000        102545.46783
87500.00000        63839.73045
263200.00000        275566.22615
135500.00000        227015.21046
340000.00000        302379.46716
376900.00000        307445.19511
308500.00000        242987.81773
88600.00000        128234.33053
87500.00000        39566.15367
181300.00000        123639.87496
173200.00000        233827.62829
90500.00000        131353.16872
499100.00000        324068.64936
72500.00000        105394.94850
75000.00000        69054.53877
217200.00000        190300.75057
166700.00000        198041.60496
161300.00000        235109.90664
196700.00000        210396.92246
332100.00000        216859.77346
198000.00000        277776.73081
95100.00000        80220.45007
111700.00000        207098.43739
150500.00000        191649.43826
223900.00000        314758.04858
500001.00000        456489.58815
500001.00000        276864.81991
182700.00000        221050.25211
294700.00000        268342.15867
87000.00000        152631.21574
110200.00000        152718.65338
301700.00000        195905.43283
185700.00000        182673.92190
191100.00000        131359.84891
131300.00000        159109.29190
225400.00000        272353.70018
146400.00000        99791.92902
162100.00000        218539.44053
206500.00000        219735.63267
326700.00000        279822.42551
228600.00000        261745.77212
168800.00000        154800.18512
110400.00000        129121.38965
423200.00000        332383.90500
356100.00000        303875.65450
411300.00000        334826.59787
254800.00000        276550.42430
118600.00000        117524.35771
500000.00000        257143.81492
281700.00000        282964.67031
76200.00000        137672.64454
92600.00000        127988.81631
185300.00000        237445.28107
352700.00000        323312.33634
267100.00000        205449.26450
148900.00000        192322.51229
170200.00000        224533.56268
286800.00000        297389.52844
88700.00000        163321.86618
500001.00000        560792.33064
108300.00000        187129.94794
172600.00000        219811.60092
192200.00000        206272.64389
500001.00000        286401.25811
500001.00000        394158.99536
280200.00000        203036.48332
341400.00000        325836.61547
217700.00000        256039.88351
182800.00000        245475.81554
191400.00000        232305.03448
54100.00000        67834.96341
125000.00000        127794.18958
157100.00000        196822.57037
100000.00000        203536.01976
183900.00000        207539.91937
55900.00000        70177.59772
187500.00000        221181.53024
137500.00000        130507.03727
150600.00000        262248.40618
169900.00000        195557.89083
143700.00000        187862.36179
117600.00000        247536.72465
163700.00000        151957.23785
81900.00000        143349.65188
116700.00000        57908.21602
261100.00000        222536.37918
233300.00000        245594.73842
150300.00000        275672.74871
355600.00000        272684.40682
95600.00000        160308.41624
271600.00000        243933.19100
187500.00000        119091.16541
206300.00000        172734.02883
115600.00000        195402.39394
243100.00000        274140.00440
130700.00000        154143.15924
158000.00000        237120.16591
151800.00000        156523.27557
173800.00000        182045.79102
324900.00000        282506.32748
79200.00000        42160.64340
114800.00000        176544.00480
164500.00000        202419.65769
116700.00000        74332.04303
500001.00000        248371.67726
250000.00000        200774.65580
142800.00000        156048.59984
418400.00000        303557.34169
500001.00000        638308.12866
500001.00000        279097.41551
272200.00000        254639.75627
325000.00000        134712.33573
244600.00000        244748.31259
67500.00000        118359.50135
145200.00000        168095.74291
132400.00000        170046.96966
138500.00000        126895.94737
162500.00000        136283.82065
355800.00000        351557.24845
149800.00000        190842.69044
105800.00000        173917.35934
108000.00000        202626.61129
348200.00000        324461.58354
187200.00000        248789.23679
361700.00000        185860.83519
67500.00000        121137.60572
75000.00000        125243.43381
500001.00000        337501.20510
343800.00000        186900.08833
377200.00000        184758.54224
125000.00000        196242.76520
110700.00000        121984.12512
265200.00000        298452.64402
141100.00000        203673.76934
268100.00000        237327.84047
80400.00000        104955.75339
126200.00000        79052.68816
99600.00000        189586.55522
87500.00000        186002.69926
129300.00000        223635.63060
220600.00000        157414.91545
279900.00000        237032.32507
203700.00000        181078.14249
224100.00000        222787.69349
500001.00000        489377.09747
242300.00000        155036.46039
247700.00000        254668.70892
154300.00000        197991.48582
177300.00000        150814.06074
50700.00000        74912.47315
225000.00000        211397.14756
108900.00000        143951.40057
262500.00000        167679.48009
232400.00000        253067.85119
433300.00000        386867.47291
200000.00000        152161.61172
104000.00000        151069.90212
196700.00000        170497.13528
201600.00000        240673.20565
177400.00000        264022.86283
84400.00000        175198.46193
262400.00000        228781.91249
162500.00000        105378.84119
257200.00000        232265.09349
500001.00000        439386.28533
89400.00000        145756.49989
408300.00000        186261.90719
92600.00000        160706.85595
131100.00000        170351.23525
500001.00000        216090.54497
161400.00000        209308.19775
114600.00000        143223.94707
140200.00000        133317.36546
329100.00000        294707.06533
130200.00000        155791.36343
70800.00000        152200.53916
226400.00000        225264.62381
402300.00000        363458.85361
217100.00000        163780.70906
223000.00000        265170.21416
267800.00000        205323.32719
201700.00000        200288.28113
500001.00000        484763.90236
500001.00000        265868.44407
287500.00000        236104.23115
151800.00000        176325.65666
132000.00000        161496.38935
152800.00000        156826.68491
70100.00000        79695.44866
60400.00000        96488.92442
500001.00000        703654.76777
234600.00000        291327.01398
106700.00000        191513.67996
394000.00000        362750.53444
95200.00000        142308.47355
142200.00000        238523.04904
71300.00000        128525.12709
100900.00000        151784.37146
156800.00000        90936.39117
91600.00000        188071.09741
184600.00000        187754.24689
345700.00000        394260.56869
350900.00000        247270.60846
207200.00000        269702.01196
287800.00000        217006.07280
444400.00000        196934.81113
339400.00000        289181.26717
134300.00000        152247.70834
137500.00000        128761.62608
118000.00000        115217.78285
154700.00000        208850.05625
179400.00000        230428.90598
134800.00000        182215.62075
194200.00000        247203.63183
500001.00000        329281.24431
231900.00000        257342.90089
418800.00000        419594.95927
80900.00000        194518.74536
46900.00000        109438.13378
202100.00000        162724.95046
78300.00000        104261.26134
215000.00000        224207.15379
244800.00000        230885.17959
88800.00000        130405.16377
226200.00000        286411.75670
82300.00000        101645.33972
124500.00000        89201.90820
227600.00000        260864.18840
145300.00000        178783.95812
321800.00000        304571.34253
132000.00000        171237.20438
500001.00000        412873.99794
170600.00000        193220.91100
289600.00000        283508.41327
500001.00000        132975.13840
291100.00000        299040.54351
120800.00000        119685.92403
362500.00000        323155.14639
232000.00000        238936.41964
500001.00000        379166.76448
167000.00000        203296.62738
194400.00000        183291.51097
435200.00000        271245.71436
123000.00000        209582.11722
147300.00000        244554.29655
153800.00000        121240.77692
80400.00000        66838.95048
113600.00000        150274.03488
500001.00000        328530.79771
240800.00000        329661.13031
124300.00000        138842.81867
124200.00000        220733.72146
171300.00000        247791.39189
171600.00000        172911.93644
97500.00000        136584.52777
170300.00000        275170.14541
172500.00000        234696.80208
281100.00000        229772.36186
171200.00000        207675.72603
58100.00000        114291.37249
298500.00000        259461.42826
200000.00000        180840.69685
184400.00000        183376.16744
220900.00000        252550.59942
112500.00000        122008.78192
374300.00000        259882.72894
146300.00000        218854.74106
398800.00000        392342.72362
82200.00000        87934.74347
201400.00000        182157.81763
154400.00000        181265.52259
181900.00000        202020.89915
150000.00000        130428.95852
237000.00000        264790.96630
117100.00000        162988.02168
500001.00000        689243.18414
254900.00000        259729.73321
137500.00000        120768.14198
138800.00000        131050.34013
27500.00000        -18570.82399
212000.00000        202993.35694
158400.00000        205689.13927
165000.00000        156798.72672
194500.00000        229704.78253
134500.00000        172635.30938
105600.00000        187518.74926
500001.00000        588357.28835
108300.00000        167179.48315
140400.00000        207424.16089
66400.00000        117175.00784
235600.00000        200884.58388
95000.00000        129104.20175
276400.00000        234365.63500
122200.00000        151535.93221
153000.00000        193734.04417
281300.00000        221095.35095
387500.00000        269275.64478
258600.00000        201737.22126
225000.00000        192930.49636
121400.00000        88710.21363
97000.00000        165834.18055
202700.00000        252450.21062
142300.00000        134179.08667
78300.00000        116263.36008
56800.00000        114778.50731
56200.00000        163503.80601
198600.00000        201479.58304
197500.00000        279146.53374
94600.00000        168976.53723
90600.00000        218797.95580
386600.00000        314869.12561
175000.00000        140405.20647
236700.00000        295065.67191
236500.00000        239666.98804
