SalidaEsperada      SalidaProducida
106300.00000        122357.73249
175700.00000        215061.61497
348700.00000        390633.28514
54600.00000        127960.98856
400000.00000        321238.07443
113500.00000        164636.45145
141900.00000        185752.32669
146000.00000        178694.87279
147800.00000        201087.28898
268200.00000        294067.56646
500001.00000        289465.20570
228100.00000        189708.78127
214400.00000        220759.79322
72700.00000        125397.20092
275000.00000        224900.89885
101600.00000        141972.09353
187500.00000        198838.76307
183300.00000        250007.05042
348900.00000        264044.72343
183600.00000        229370.21023
47100.00000        77671.94365
252300.00000        259360.21732
147900.00000        235695.24233
101900.00000        130414.23603
217100.00000        285948.68844
68500.00000        168303.99290
327300.00000        297428.38367
409100.00000        290887.64966
146200.00000        148262.77327
215800.00000        278779.99092
160800.00000        131747.21994
130600.00000        183436.10039
252200.00000        223060.77909
189600.00000        257918.57107
233100.00000        260241.47637
175000.00000        159902.08882
181800.00000        228929.08081
52300.00000        75581.09285
67200.00000        121384.07436
84700.00000        47423.71098
500001.00000        376831.96308
134400.00000        -795974.81595
117800.00000        167004.68513
112500.00000        129739.79813
163300.00000        185250.35128
90100.00000        110432.27585
75300.00000        71756.81331
103500.00000        166731.20166
106300.00000        112340.58135
60300.00000        55928.88002
48000.00000        58688.29334
500000.00000        238956.71101
281900.00000        303167.96492
361900.00000        340138.21536
150700.00000        155722.94451
263800.00000        264356.79950
288000.00000        319051.87466
53000.00000        40060.96405
169000.00000        186801.65965
400000.00000        277176.89901
500001.00000        370454.37290
500001.00000        443084.35397
86600.00000        133397.38241
139600.00000        173426.21107
150300.00000        219219.50585
150900.00000        163236.92038
500001.00000        256967.23317
269700.00000        264636.14836
82500.00000        4146.45552
197900.00000        266642.10732
220500.00000        241228.83074
150000.00000        211829.50952
243800.00000        271946.22496
196200.00000        252843.34098
276600.00000        312562.09447
131000.00000        226009.40637
222100.00000        271480.71557
152100.00000        196672.74900
63800.00000        107677.61931
93100.00000        136902.83528
148100.00000        207552.86921
500001.00000        366146.61857
258000.00000        248064.33859
109700.00000        170386.35230
295200.00000        254610.97939
129700.00000        162413.50073
336900.00000        290596.70697
379500.00000        338500.56750
67700.00000        11882.82993
122100.00000        93279.69907
123200.00000        156966.35801
402900.00000        310134.08112
153200.00000        181460.45847
181900.00000        107499.47887
97900.00000        146017.57006
101200.00000        88710.94212
60400.00000        48181.46740
290600.00000        241779.29226
353600.00000        278462.80130
137500.00000        164616.41230
124200.00000        222495.32371
118800.00000        160365.89375
220900.00000        276944.51660
73400.00000        115926.89726
92900.00000        186534.35509
238000.00000        249029.08263
314900.00000        286202.89258
221200.00000        242903.10926
484600.00000        330604.18142
181600.00000        210121.46781
260300.00000        187644.50709
55100.00000        71088.92400
65800.00000        145205.16862
172600.00000        200376.07894
130000.00000        159130.57785
461200.00000        320813.13119
191800.00000        223576.80310
151400.00000        200896.65792
316600.00000        281300.97298
198100.00000        270132.92517
157700.00000        156657.61212
232500.00000        232435.54711
190300.00000        167170.97739
155000.00000        157986.39603
58800.00000        107385.17459
94600.00000        65631.06342
84100.00000        83259.54063
57000.00000        91054.36080
183100.00000        273915.57333
193800.00000        186601.49763
426900.00000        321972.73358
108700.00000        56636.34712
500001.00000        400033.54692
228000.00000        205364.12328
81000.00000        87787.77353
202300.00000        347711.96187
297200.00000        303032.83032
268800.00000        148902.84055
184500.00000        216714.45996
205000.00000        218642.70691
182500.00000        244276.22985
200400.00000        237000.49374
162500.00000        227811.96330
495500.00000        291890.95654
118800.00000        154211.64845
229000.00000        157882.43341
84200.00000        143511.73363
500001.00000        381119.49201
121600.00000        207754.96657
139700.00000        196256.65865
185500.00000        202401.40928
319400.00000        303170.41906
233100.00000        179937.61210
236200.00000        240339.39742
257200.00000        280447.96710
148300.00000        231758.44727
302700.00000        253011.23179
122400.00000        142559.23557
197900.00000        175223.84758
138700.00000        171234.74649
160700.00000        226688.90884
145000.00000        208724.91538
129000.00000        125861.08592
218500.00000        226460.85944
74100.00000        136031.82063
77100.00000        128021.98105
173700.00000        248673.79874
191100.00000        131459.20594
111300.00000        88589.99209
270500.00000        280265.60798
320600.00000        236461.43980
85600.00000        -22609.93438
113700.00000        232783.85799
133900.00000        166525.67032
132800.00000        145100.23456
59700.00000        96685.54619
164100.00000        204823.56072
197300.00000        236411.23640
125800.00000        183101.12114
82300.00000        72847.36931
155000.00000        190688.59233
500001.00000        301084.47841
167000.00000        154577.13981
67500.00000        124479.90623
180600.00000        179765.30555
161700.00000        224826.05849
211300.00000        197860.94907
138100.00000        201378.74056
139300.00000        161885.00829
194100.00000        199620.87361
101300.00000        107514.62487
339100.00000        237739.74836
236400.00000        177413.03698
214600.00000        191040.67243
80600.00000        262742.57414
84000.00000        139620.01325
262500.00000        192753.06049
500001.00000        472460.15572
191700.00000        211854.54508
189500.00000        217885.96447
26900.00000        175239.98664
107200.00000        45934.53011
340000.00000        296409.75217
52500.00000        212590.02842
339400.00000        223830.02236
