SalidaEsperada      SalidaProducida
106300.00000        120992.29017
175700.00000        213962.50338
348700.00000        388945.12480
54600.00000        127369.49093
400000.00000        319718.70959
113500.00000        162775.49813
141900.00000        183434.26754
146000.00000        175710.91383
147800.00000        198493.64559
268200.00000        292417.71642
500001.00000        290361.09485
228100.00000        189540.64173
214400.00000        220423.10318
72700.00000        124223.71263
275000.00000        222633.63857
101600.00000        140313.74364
187500.00000        198246.08002
183300.00000        248952.34035
348900.00000        263575.45948
183600.00000        228000.95905
47100.00000        75593.78475
252300.00000        258275.39063
147900.00000        234673.11583
101900.00000        129566.81182
217100.00000        284007.96141
68500.00000        167281.68628
327300.00000        295672.43738
409100.00000        289231.07764
146200.00000        148278.52982
215800.00000        277559.46309
160800.00000        128886.14625
130600.00000        182502.69703
252200.00000        222182.48047
189600.00000        256530.46856
233100.00000        258436.07818
175000.00000        159105.66575
181800.00000        227690.70851
52300.00000        74207.70342
67200.00000        120814.63283
84700.00000        46084.11161
500001.00000        375079.48026
134400.00000        -856253.19824
117800.00000        164505.76367
112500.00000        127973.98208
163300.00000        183465.05438
90100.00000        108497.09956
75300.00000        70417.10750
103500.00000        165505.13898
106300.00000        110773.13362
60300.00000        54646.12309
48000.00000        57075.61701
500000.00000        239278.47153
281900.00000        302448.46454
361900.00000        338893.93301
150700.00000        153739.45045
263800.00000        262847.68011
288000.00000        317597.93560
53000.00000        38498.50023
169000.00000        184473.48140
400000.00000        276587.55917
500001.00000        369396.55716
500001.00000        441197.28639
86600.00000        133815.38656
139600.00000        173256.33596
150300.00000        217908.09906
150900.00000        160820.25171
500001.00000        256885.81619
269700.00000        263773.66236
82500.00000        3325.86096
197900.00000        264858.04827
220500.00000        239907.71389
150000.00000        210008.23855
243800.00000        270614.71709
196200.00000        251098.96134
276600.00000        310451.73424
131000.00000        225087.37759
222100.00000        270239.66578
152100.00000        192666.69382
63800.00000        106698.39972
93100.00000        135682.13022
148100.00000        206595.48768
500001.00000        364414.66328
258000.00000        246415.31221
109700.00000        169219.29686
295200.00000        253508.92756
129700.00000        161644.90865
336900.00000        289839.29666
379500.00000        336868.32290
67700.00000        8992.60885
122100.00000        90696.93886
123200.00000        154714.88829
402900.00000        309004.66756
153200.00000        180678.58040
181900.00000        105470.86626
97900.00000        142493.63358
101200.00000        87849.90867
60400.00000        46664.12375
290600.00000        242054.39967
353600.00000        276915.75339
137500.00000        162602.49048
124200.00000        221182.52983
118800.00000        159467.95897
220900.00000        276679.27295
73400.00000        114003.93151
92900.00000        186008.79147
238000.00000        246038.28112
314900.00000        284688.84480
221200.00000        241546.72911
484600.00000        328540.01729
181600.00000        210217.18570
260300.00000        183335.83462
55100.00000        69062.28260
65800.00000        144755.79382
172600.00000        195754.12875
130000.00000        155192.52671
461200.00000        321010.31166
191800.00000        222576.94456
151400.00000        200199.62130
316600.00000        282080.87903
198100.00000        268068.29148
157700.00000        151503.76376
232500.00000        230548.05310
190300.00000        166230.22327
155000.00000        155765.38635
58800.00000        106037.59538
94600.00000        62806.64874
84100.00000        81840.29263
57000.00000        89695.88686
183100.00000        272653.32379
193800.00000        186046.23142
426900.00000        320577.46746
108700.00000        55375.39698
500001.00000        398399.38584
228000.00000        202910.97008
81000.00000        86435.33525
202300.00000        344334.86938
297200.00000        302264.54335
268800.00000        149130.61314
184500.00000        217226.62029
205000.00000        218056.20633
182500.00000        242647.23618
200400.00000        236267.23072
162500.00000        226336.72372
495500.00000        291354.62003
118800.00000        152946.42700
229000.00000        156111.27330
84200.00000        142288.23055
500001.00000        379556.47762
121600.00000        206079.67591
139700.00000        194136.71330
185500.00000        201395.97556
319400.00000        300354.60909
233100.00000        178546.83251
236200.00000        239658.37028
257200.00000        279641.22415
148300.00000        230189.13791
302700.00000        249444.62064
122400.00000        140278.74041
197900.00000        174645.87191
138700.00000        170455.02021
160700.00000        223988.96327
145000.00000        207922.50668
129000.00000        124220.17284
218500.00000        221572.87520
74100.00000        135092.38489
77100.00000        126824.74497
173700.00000        248051.54248
191100.00000        127478.39069
111300.00000        87080.51362
270500.00000        278660.50795
320600.00000        236183.40507
85600.00000        -23540.56593
113700.00000        229382.86849
133900.00000        165579.05105
132800.00000        143804.96817
59700.00000        95553.35176
164100.00000        203360.75409
197300.00000        235114.18725
125800.00000        181372.97472
