SalidaEsperada      SalidaProducida
106300.00000        124501.94562
175700.00000        230485.00121
348700.00000        397416.40080
54600.00000        130851.23266
400000.00000        304976.78672
113500.00000        192098.35708
141900.00000        211629.24055
146000.00000        197836.35099
147800.00000        207541.57694
268200.00000        283794.67481
500001.00000        249423.13625
228100.00000        173230.15555
214400.00000        226117.33738
72700.00000        145434.58744
275000.00000        217288.95482
101600.00000        167628.75529
187500.00000        170892.53582
183300.00000        242325.27840
348900.00000        371159.27166
183600.00000        223044.41845
47100.00000        88673.97123
252300.00000        253047.90512
147900.00000        233298.71916
101900.00000        161663.05132
217100.00000        283262.97932
68500.00000        175788.39706
327300.00000        304421.36156
409100.00000        270903.02437
146200.00000        155410.70885
215800.00000        274525.15158
160800.00000        148359.17951
130600.00000        187027.59059
252200.00000        224851.99580
189600.00000        264750.34617
233100.00000        250860.69324
175000.00000        148610.39526
181800.00000        228980.11333
52300.00000        81991.67769
67200.00000        137050.30930
84700.00000        74854.78826
500001.00000        348855.13377
134400.00000        36638.96218
117800.00000        177349.85197
112500.00000        153729.72482
163300.00000        203975.66028
90100.00000        108420.09891
75300.00000        116284.29263
103500.00000        176248.30462
106300.00000        156406.29896
60300.00000        85584.97083
48000.00000        76219.22234
500000.00000        206580.90508
281900.00000        308027.73019
361900.00000        337064.78975
150700.00000        147749.49749
263800.00000        255394.04337
288000.00000        318188.78072
53000.00000        59017.61027
169000.00000        199534.37798
400000.00000        265703.87961
500001.00000        347700.15296
500001.00000        452677.00550
86600.00000        146561.64951
139600.00000        180780.25463
150300.00000        215883.32195
150900.00000        175687.28127
500001.00000        243159.93466
269700.00000        253226.72997
82500.00000        73637.58696
197900.00000        262664.12602
220500.00000        255416.31587
150000.00000        172194.41140
243800.00000        238348.49310
196200.00000        243479.71402
276600.00000        349222.35567
131000.00000        187317.70761
222100.00000        271315.33269
152100.00000        223207.70942
63800.00000        114364.74145
93100.00000        160491.07048
148100.00000        214297.94456
500001.00000        361212.72010
258000.00000        268167.57613
109700.00000        188350.14041
295200.00000        251152.33009
129700.00000        158069.65828
336900.00000        308869.41448
379500.00000        336996.08430
67700.00000        70097.46656
122100.00000        182271.01576
123200.00000        173620.79929
402900.00000        295091.78868
153200.00000        162308.44346
181900.00000        108345.53721
97900.00000        166561.16655
101200.00000        132654.10534
60400.00000        60666.62140
290600.00000        222544.09111
353600.00000        269384.71676
137500.00000        172561.76368
124200.00000        225111.55277
118800.00000        117071.16900
220900.00000        281847.24841
73400.00000        141799.27067
92900.00000        197945.45205
238000.00000        251459.04248
314900.00000        285118.92945
221200.00000        234262.30726
484600.00000        334927.34975
181600.00000        233117.78169
260300.00000        211483.52004
55100.00000        102907.12399
65800.00000        150153.15821
172600.00000        230471.18645
130000.00000        189448.21354
461200.00000        292430.35067
191800.00000        193147.79932
151400.00000        228045.15489
316600.00000        280916.04989
198100.00000        271765.02677
157700.00000        215367.32020
232500.00000        239491.25752
190300.00000        162345.10485
155000.00000        175528.12486
58800.00000        126011.21855
94600.00000        72579.66205
84100.00000        100715.70977
57000.00000        111996.76953
183100.00000        273881.91487
193800.00000        156749.83485
426900.00000        323081.33541
108700.00000        84206.89019
500001.00000        405305.97536
228000.00000        208138.21516
81000.00000        110233.79062
202300.00000        302396.83648
297200.00000        311557.06003
268800.00000        137528.56521
184500.00000        211474.11872
205000.00000        201302.14851
182500.00000        252642.41884
200400.00000        219977.49491
162500.00000        240160.00069
495500.00000        285089.41234
118800.00000        132252.56070
229000.00000        145525.89117
84200.00000        172396.46873
500001.00000        357411.65014
