SalidaEsperada      SalidaProducida
106300.00000        113014.40959
175700.00000        206435.00383
348700.00000        366293.11828
54600.00000        112667.76123
400000.00000        299440.27294
113500.00000        149911.90821
141900.00000        168238.95956
146000.00000        160783.65802
147800.00000        182125.71949
268200.00000        281576.47492
500001.00000        274823.53518
228100.00000        177757.57164
214400.00000        207280.97886
72700.00000        115317.82018
275000.00000        201536.11222
101600.00000        125552.67337
187500.00000        189824.77097
183300.00000        228906.37335
348900.00000        257264.32173
183600.00000        213546.11267
47100.00000        61400.61425
252300.00000        239016.67955
147900.00000        220446.68615
101900.00000        115471.42411
217100.00000        262350.49425
68500.00000        153716.46028
327300.00000        282171.27685
409100.00000        275165.85657
146200.00000        131915.85197
215800.00000        262305.96909
160800.00000        114044.19525
130600.00000        174010.16174
252200.00000        209485.66878
189600.00000        241503.77307
233100.00000        244692.96874
175000.00000        148063.26754
181800.00000        218662.56127
52300.00000        66437.47168
67200.00000        104903.46443
84700.00000        35667.65694
500001.00000        352370.11390
134400.00000        -914319.54051
117800.00000        149372.21697
112500.00000        113902.95345
163300.00000        168829.66686
90100.00000        95115.83763
75300.00000        55339.11340
103500.00000        152333.27583
106300.00000        102657.14354
60300.00000        40915.76264
48000.00000        47514.72133
500000.00000        229075.41334
281900.00000        290822.64019
361900.00000        329381.62477
150700.00000        139112.21337
263800.00000        247568.43738
288000.00000        304941.29154
53000.00000        29476.21096
169000.00000        168302.49698
400000.00000        261718.23922
500001.00000        353142.91384
500001.00000        419910.01741
86600.00000        117780.82080
139600.00000        160225.26613
150300.00000        200876.70242
150900.00000        145858.47689
500001.00000        238851.90135
269700.00000        253053.77822
82500.00000        -5885.77483
197900.00000        243655.87853
220500.00000        227766.84450
150000.00000        201444.69608
243800.00000        263456.49070
196200.00000        235761.98388
276600.00000        294027.20215
131000.00000        218234.09498
222100.00000        257624.60713
152100.00000        177566.90967
63800.00000        90151.06912
93100.00000        127325.46476
148100.00000        198424.46551
500001.00000        342132.23222
258000.00000        233309.30493
109700.00000        155079.95227
295200.00000        235647.03905
129700.00000        149432.50903
336900.00000        275821.65592
379500.00000        324017.49233
67700.00000        3651.50061
122100.00000        86010.62250
123200.00000        140956.88927
402900.00000        293973.55862
153200.00000        169363.57592
181900.00000        95264.51480
97900.00000        125327.51579
101200.00000        76638.35298
60400.00000        39367.44844
290600.00000        230086.07335
353600.00000        256760.88735
137500.00000        147505.80122
124200.00000        202291.95571
118800.00000        143674.89126
220900.00000        262564.08441
73400.00000        99755.41441
92900.00000        172774.68084
238000.00000        233218.15712
314900.00000        266953.51048
221200.00000        226626.38590
484600.00000        306368.16071
181600.00000        191753.92291
260300.00000        160659.83738
55100.00000        55357.01116
65800.00000        131096.85828
172600.00000        178936.87624
130000.00000        137672.04133
461200.00000        307978.73918
191800.00000        214048.53474
151400.00000        190151.65093
316600.00000        275857.17522
198100.00000        254428.33858
157700.00000        136931.22683
232500.00000        210697.29666
190300.00000        153926.58512
155000.00000        136677.96437
58800.00000        91265.57963
94600.00000        51261.04157
84100.00000        68447.83438
57000.00000        80244.34353
183100.00000        257265.76145
193800.00000        176178.28274
426900.00000        310208.55812
108700.00000        44909.36269
500001.00000        382108.80122
228000.00000        186923.55525
81000.00000        80229.11749
202300.00000        324816.61541
297200.00000        287757.11773
268800.00000        140912.22720
184500.00000        210354.71332
205000.00000        202913.32116
182500.00000        227835.83992
200400.00000        228702.63130
162500.00000        206901.92917
495500.00000        277935.17267
118800.00000        147181.59956
229000.00000        149319.16371
84200.00000        132887.12967
500001.00000        364823.04255
121600.00000        189257.93734
139700.00000        183947.63473
185500.00000        188240.67662
319400.00000        283475.61894
233100.00000        165282.62989
236200.00000        230308.72268
257200.00000        270393.90843
148300.00000        220655.05168
302700.00000        237082.11966
122400.00000        127287.00804
197900.00000        161819.54272
138700.00000        162435.37716
160700.00000        204219.65755
145000.00000        197672.01399
129000.00000        110545.31425
218500.00000        208165.96323
74100.00000        120713.29478
77100.00000        111911.18347
173700.00000        237254.97153
191100.00000        112169.46626
111300.00000        79577.49442
270500.00000        266531.80243
320600.00000        222453.90520
85600.00000        -34495.95821
113700.00000        214673.99302
133900.00000        153656.88531
132800.00000        133219.64621
59700.00000        85600.85887
164100.00000        193902.04485
197300.00000        219138.69296
125800.00000        166602.39595
82300.00000        54400.36369
