"";"pred";"obs"
"1";0,359948933124542;0,389072622380939
"2";0,484765350818634;0,483299037942112
"3";0,722502112388611;1
"4";0,484462082386017;0,461237273248358
"5";0,4189592897892;0,407216877456175
"6";0,339718610048294;0,361443870334555
"7";0,292941510677338;0,252578339883134
"8";0,142551273107529;0,158351924321962
"9";0,140946969389915;0,192372402588031
"10";0,488507926464081;0,45319606929456
"11";0,415174722671509;0,366804672970421
"12";0,286265015602112;0,287835926449788
"13";0,491164475679398;0,417938482727906
"14";0,341843843460083;0,320619296415273
"15";0,357389271259308;0,284330786264799
"16";0,610846281051636;0,770926717827968
"17";0,548801124095917;0,561236860878924
"18";0,275581657886505;0,228660912738504
"19";0,265047341585159;0,319382188114688
"20";0,258360207080841;0,343299615259319
"21";0,409055829048157;0,353815035814285
"22";0,388069808483124;0,438556954404312
"23";0,150953039526939;0,480618636624179
"24";0,919012606143951;0,983915530245236
"25";0,422742992639542;0,281031830796574
"26";0,337356626987457;0,287835926449788
"27";0,116640292108059;0,145980841316118
"28";0,309974789619446;0,373196399190106
"29";0,213412150740623;0,159382847905782
"30";0,473043739795685;0,461649642681886
"31";0,561933100223541;0,654432352856277
"32";0,300180733203888;0,281031830796574
"33";0,189042687416077;0,270928779675135
"34";0,461818128824234;0,46391767456629
"35";0,106584154069424;0,088042935905419
"36";0,551593720912933;0,672576607931514
"37";0,301837205886841;0,206186778611222
"38";0,305777341127396;0,273402996276304
"39";0,207148849964142;0,28185656966363
"40";0,317241013050079;0,334433672438464
"41";0,426596730947495;0,56206159974598
"42";0,287383288145065;0,272578257409248
"43";0,262505859136581;0,221650632368526
"44";0,93073308467865;1
"45";0,470182657241821;0,354433589964577
"46";0,395302802324295;0,388247883513882
"47";0,300495564937592;0,421649807629659
"48";0,198846265673637;0,190929109570682
"49";0,653714835643768;0,53608232543371
"50";0,448412209749222;0,464330043999819
"51";0,260892927646637;0,323093513016441
"52";0,245989203453064;0,164949835258411
"53";0,234743550419807;0,179588950148659
"54";0,597483098506927;0,708865118081987
"55";0,17414391040802;0,209279549362683
"56";0,750495672225952;0,920410637481907
"57";0,108545742928982;0,121032490587668
"58";0,667495429515839;0,641030346266613
"59";0,322503328323364;0,370103628438646
"60";0,159497708082199;0,16742405185958
"61";0,374258399009705;0,398144749918557
"62";0,157896250486374;0,136702529061736
"63";0,293387830257416;0,292371990218597
"64";0,306158781051636;0,240413441594055
"65";0,438248127698898;0,618350027422567
"66";0,447625637054443;0,403917921987951
"67";0,17669241130352;0,297526608137698
"68";0,411587774753571;0,304124519074148
"69";0,345206260681152;0,302887410773564
"70";0,670876264572144;1
"71";0,132341757416725;0,15876429375549
"72";0,100620366632938;0,103094420229195
"73";0,258888870477676;0,210104288229739
"74";0,52117794752121;0,590308905942656
"75";0,310210347175598;0,274640104576888
"76";0,74104768037796;0,531340076948136
"77";0,577844262123108;0,459793980231009
"78";0,129247397184372;0,0824759485527895
"79";0,672748208045959;0,689896124139694
"80";0,506964862346649;0,629896371561354
"81";0,636308670043945;0,537525618451058
"82";0,688540101051331;0,565772924647733
"83";0,292628914117813;0,320206926981744
"84";0,538691699504852;0,464536228716583
"85";0,174809694290161;0,151547828668748
"86";0,440871685743332;0,439175508554604
"87";0,562061727046967;0,682679659052952
"88";0,705755114555359;0,746803105966573
"89";0,846023976802826;0,824122374753094
"90";0,259001284837723;0,207217702195042
"91";0,0995192602276802;0,0698986808301821
"92";0,449717432260513;0,40185607482031
"93";0,400078266859055;0,442680648739593
"94";0,148249387741089;0,128661325107938
"95";0,251208394765854;0,207011517478278
"96";0,858053207397461;0,783710170267339
"97";0,230854570865631;0,246805167813741
"98";0,544792115688324;0,550927625040721
"99";0,745705008506775;0,999997938152832
"100";0,123345777392387;0,141444777547309
"101";0,546739280223846;0,410928202357928
"102";0,0982775017619133;0,0597956297087435
"103";0,128260299563408;0,139795299813197
"104";0,342380940914154;0,264949422888978
"105";0,302827268838882;0,349691341479004
"106";0,529182434082031;0,466804260600987
"107";0,298123419284821;0,336701704322869
"108";0,372348845005035;0,477732050589482
"109";0,291899085044861;0,258557696669292
"110";0,461276203393936;0,369072704854825
"111";0,626929223537445;0,549071962589845
"112";0,703934490680695;0,768452501226799
"113";0,651816546916962;0,593607861410881
"114";0,321174889802933;0,463711489849526
"115";0,51257598400116;0,388660252947411
"116";0,267182111740112;0,192990956738323
"117";0,317295074462891;0,304124519074148
"118";0,448453515768051;0,491752611329438
"119";0,618190050125122;0,678968334151199
"120";0,6350217461586;0,304124519074148
"121";0,93215137720108;1
"122";0,645318150520325;0,65711275417421
"123";0,483827739953995;0,407216877456175
"124";0,0877242088317871;0,116908796252387
"125";0,478905200958252;0,309279136993249
"126";0,380535691976547;0,326186283767902
"127";0,397156298160553;0,4237116547973
"128";0,131853133440018;0,126599477940297
"129";0,155957713723183;0,121857229454724
"130";0,491656541824341;0,604123281965848
"131";0,221614614129066;0,285774079282147
"132";0,488919824361801;0,43237141290139
"133";0,874070703983307;0,965565090453235
"134";0,215543046593666;0,170104453177513
"135";0,253518164157867;0,281031830796574
"136";0,915014028549194;1
"137";0,386951893568039;0,354845959398106
"138";0,56259673833847;0,511546344138787
"139";0,706453800201416;1
"140";0,251878499984741;0,305361627374732
"141";0,913711488246918;1
"142";0,123890466988087;0,158558109038726
"143";0,919571280479431;0,927008548418357
"144";0,452573329210281;0,41711374386085
"145";0,166471779346466;0,632782957596051
"146";0,251443177461624;0,209279549362683
"147";0,388169258832932;0,438763139121076
"148";0,106678009033203;0,109486146448881
"149";0,393241494894028;0,315052309062643
"150";0,31459629535675;0,395670533317388
"151";0,643728733062744;0,792576113088193
"152";0,118618309497833;0,113403656067398
"153";0,397946178913116;0,479587713040359
"154";0,366917639970779;0,278351429478641
"155";0,364163279533386;0,368041781271005
"156";0,440867692232132;0,315670863212935
"157";0,450655668973923;0,455876470612492
"158";0,344426810741425;0,298969901155047
"159";0,478153139352798;0,541443128069575
"160";0,287638485431671;0,291341066634777
"161";0,183761432766914;0,110104700599173
"162";0,264066368341446;0,336701704322869
"163";0,322768747806549;0,302062671906508
"164";0,26118877530098;0,335052226588756
"165";0,344123959541321;0,409072539907052
"166";0,376173853874207;0,432989967051682
"167";0,47767847776413;0,584123364439734
"168";0,197244063019753;0,113197471350634
"169";0,771856546401978;0,939792000857728
"170";0,222768574953079;0,194846619189199
"171";0,822199404239655;0,829483177388959
"172";0,847996175289154;0,878142770545276
"173";0,328150928020477;0,253403078750191
"174";0,153044879436493;0,125568554356477
"175";0,795902609825134;1
"176";0,109878726303577;0,0948470315586327
"177";0,262979835271835;0,271753518542192
"178";0,43744820356369;0,391340654265343
"179";0,0947770178318024;0,136702529061736
"180";0,393131643533707;0,239794887443763
"181";0,419869244098663;0,446185788924582
"182";0,268041342496872;0,438556954404312
"183";0,826351523399353;1
"184";0,46626004576683;0,617937657989039
"185";0,213582307100296;0,275671028160709
"186";0,635231256484985;0,685978614521177
"187";0,161017835140228;0,201032160692121
"188";0,208557024598122;0,235465008391718
"189";0,217578440904617;0,335876965455813
"190";0,848258912563324;0,830514100972779
