SalidaEsperada      SalidaProducida
106300.00000        119059.87814
175700.00000        231347.75046
348700.00000        390126.01185
54600.00000        123875.35919
400000.00000        314199.07476
113500.00000        179675.11464
141900.00000        200373.35350
146000.00000        198131.54978
147800.00000        211687.81399
268200.00000        304125.84506
500001.00000        251063.40861
228100.00000        178818.18653
214400.00000        222655.86416
72700.00000        133882.69300
275000.00000        229356.20492
101600.00000        147479.60240
187500.00000        183524.82264
183300.00000        247797.80815
348900.00000        345512.61140
183600.00000        229131.24966
47100.00000        85600.37410
252300.00000        245836.30748
147900.00000        232201.13327
101900.00000        136372.36863
217100.00000        284408.28282
68500.00000        169717.12858
327300.00000        306243.69691
409100.00000        291030.77460
146200.00000        142031.01106
215800.00000        274670.04946
160800.00000        152723.51173
130600.00000        191373.84992
252200.00000        221458.44931
189600.00000        260240.45077
233100.00000        268096.39275
175000.00000        159728.24479
181800.00000        234087.47448
52300.00000        85891.12071
67200.00000        121469.04557
84700.00000        51168.12443
500001.00000        352766.67074
134400.00000        -59841.37695
117800.00000        179141.21313
112500.00000        123374.87719
163300.00000        201174.70880
90100.00000        119686.32713
75300.00000        75372.82229
103500.00000        165707.89807
106300.00000        141538.09314
60300.00000        53828.46037
48000.00000        68429.90989
500000.00000        218447.45022
281900.00000        308008.92956
361900.00000        348790.27384
150700.00000        156279.86900
263800.00000        259941.71031
288000.00000        319926.71559
53000.00000        52995.72153
169000.00000        199372.69678
400000.00000        267377.36085
500001.00000        350401.99195
500001.00000        437584.07129
86600.00000        123856.73635
139600.00000        169052.89438
150300.00000        216810.43167
150900.00000        175151.83138
500001.00000        239250.18099
269700.00000        269484.54074
82500.00000        4036.55118
197900.00000        267273.63523
220500.00000        254447.42961
150000.00000        194000.42049
243800.00000        251029.76756
196200.00000        255982.57878
276600.00000        306507.66121
131000.00000        197252.25904
222100.00000        279189.73115
152100.00000        222032.82459
63800.00000        106921.70074
93100.00000        146235.24186
148100.00000        207758.84199
500001.00000        366018.28371
258000.00000        262575.79100
109700.00000        175820.62120
295200.00000        248674.73767
129700.00000        168088.34467
336900.00000        297868.82905
379500.00000        341129.67372
67700.00000        51560.97117
122100.00000        156285.29203
123200.00000        163679.20744
402900.00000        309454.38089
153200.00000        174565.23228
181900.00000        119018.75450
97900.00000        168847.75750
101200.00000        94794.97753
60400.00000        58342.68002
290600.00000        230483.89379
