SalidaEsperada      SalidaProducida
106300.00000        122080.83938
175700.00000        237514.70099
348700.00000        397753.84856
54600.00000        127235.19942
400000.00000        303875.04436
113500.00000        189527.98647
141900.00000        211517.09301
146000.00000        205115.58974
147800.00000        213433.29536
268200.00000        302640.45935
500001.00000        232568.31166
228100.00000        169318.28280
214400.00000        224622.48781
72700.00000        143415.88164
275000.00000        224890.92907
101600.00000        160101.08426
187500.00000        166599.90965
183300.00000        246029.73285
348900.00000        428913.74010
183600.00000        226617.33308
47100.00000        93460.29685
252300.00000        246136.75768
147900.00000        236300.46563
101900.00000        155273.98925
217100.00000        284825.39695
68500.00000        175113.72165
327300.00000        312531.51034
409100.00000        277851.35284
146200.00000        148674.07028
215800.00000        271681.20408
160800.00000        152604.51469
130600.00000        189091.71645
252200.00000        221511.60217
189600.00000        261017.45374
233100.00000        261781.16390
175000.00000        151622.18351
181800.00000        231563.04713
52300.00000        85809.65799
67200.00000        133375.55320
84700.00000        64188.07388
500001.00000        342731.09882
134400.00000        262498.93454
117800.00000        184260.41550
112500.00000        138529.29715
163300.00000        207454.76771
90100.00000        118819.56544
75300.00000        97261.39430
103500.00000        172066.03326
106300.00000        163265.42360
60300.00000        70196.56786
48000.00000        77662.91150
500000.00000        199119.68287
281900.00000        313693.79868
361900.00000        345135.36707
150700.00000        149246.04476
263800.00000        253116.16876
288000.00000        317536.15595
53000.00000        60242.59345
169000.00000        203669.65096
400000.00000        258238.75767
500001.00000        338455.87977
500001.00000        441787.15487
86600.00000        132518.48589
139600.00000        173790.99722
150300.00000        215330.83295
150900.00000        177072.48446
500001.00000        233928.61065
269700.00000        263163.79795
82500.00000        36314.42339
197900.00000        266052.32660
220500.00000        257751.62489
150000.00000        165117.27508
243800.00000        233798.51470
196200.00000        250897.39717
276600.00000        318231.23452
131000.00000        181085.43148
222100.00000        276519.56035
152100.00000        226499.46755
63800.00000        115581.90899
93100.00000        154874.39654
148100.00000        218743.04142
500001.00000        364971.29424
258000.00000        270483.71895
109700.00000        186247.00745
295200.00000        249183.06360
129700.00000        164436.72389
336900.00000        307962.96990
379500.00000        337754.68231
67700.00000        72049.64728
122100.00000        228830.22548
123200.00000        174097.95124
402900.00000        302892.11992
153200.00000        161984.64848
181900.00000        113160.15579
97900.00000        174428.67124
101200.00000        113617.61804
60400.00000        63778.58449
290600.00000        220330.49252
353600.00000        277536.74755
137500.00000        175083.16090
124200.00000        227386.83291
118800.00000        117390.89339
220900.00000        275784.43658
73400.00000        138989.59442
92900.00000        194558.72343
238000.00000        263501.80815
314900.00000        281428.27294
221200.00000        242107.34345
484600.00000        343778.47196
181600.00000        218554.63850
260300.00000        226687.74715
55100.00000        99196.60583
65800.00000        148787.68764
172600.00000        248389.01839
130000.00000        197813.36643
461200.00000        295140.80901
191800.00000        209251.69601
151400.00000        224167.46788
316600.00000        294951.08928
198100.00000        279126.77155
157700.00000        227133.19224
232500.00000        236955.53731
190300.00000        165222.81398
155000.00000        177151.88878
58800.00000        117802.07157
94600.00000        68528.14502
84100.00000        93807.01575
57000.00000        105630.42533
183100.00000        268896.97990
193800.00000        166034.77196
426900.00000        311963.25682
108700.00000        64108.17966
500001.00000        398728.92194
228000.00000        223339.40164
81000.00000        101987.71151
202300.00000        314846.88492
297200.00000        308871.82461
268800.00000        137733.00945
184500.00000        201325.12164
205000.00000        201488.69689
182500.00000        250844.20895
200400.00000        217620.36517
162500.00000        235386.35800
495500.00000        284355.69741
118800.00000        126157.59000
