SalidaEsperada      SalidaProducida
106300.00000        120661.65832
175700.00000        219712.59990
348700.00000        389822.76042
54600.00000        126584.47414
400000.00000        319808.14905
113500.00000        169230.72005
141900.00000        189591.40444
146000.00000        183603.76507
147800.00000        203568.70568
268200.00000        295189.36582
500001.00000        280154.15058
228100.00000        187014.80759
214400.00000        221490.84791
72700.00000        127553.10205
275000.00000        225779.76657
101600.00000        143401.19168
187500.00000        195228.81243
183300.00000        248874.47678
348900.00000        279503.87586
183600.00000        228706.67060
47100.00000        78756.38346
252300.00000        255517.10930
147900.00000        233482.98721
101900.00000        131696.47254
217100.00000        285056.26577
68500.00000        168250.22651
327300.00000        298815.59500
409100.00000        290984.04864
146200.00000        146548.12517
215800.00000        277682.33432
160800.00000        138455.39848
130600.00000        186368.83019
252200.00000        222776.23700
189600.00000        258866.26377
233100.00000        261907.00625
175000.00000        159690.11751
181800.00000        230335.20484
52300.00000        78212.43472
67200.00000        120739.15277
84700.00000        48625.10018
500001.00000        370275.87516
134400.00000        -595478.16133
117800.00000        169861.83349
112500.00000        127648.59301
163300.00000        189647.34984
90100.00000        112045.68168
75300.00000        73299.15174
103500.00000        166018.94475
106300.00000        120205.36054
60300.00000        55559.29525
48000.00000        60600.98463
500000.00000        234454.12532
281900.00000        303672.99242
361900.00000        342243.41830
150700.00000        156165.35865
263800.00000        263520.82884
288000.00000        319421.52570
53000.00000        43399.10868
169000.00000        190005.00334
400000.00000        275352.42723
500001.00000        365544.50572
500001.00000        442153.31950
86600.00000        131475.14506
139600.00000        172390.61685
150300.00000        218380.76056
150900.00000        166745.02031
500001.00000        252505.03610
269700.00000        265886.58980
82500.00000        5641.86140
197900.00000        266343.29043
220500.00000        245165.33228
150000.00000        208835.42346
243800.00000        266198.14960
196200.00000        253184.74659
276600.00000        313061.58792
131000.00000        217972.24822
222100.00000        273526.51160
152100.00000        204532.31847
63800.00000        106100.70173
93100.00000        139841.44089
148100.00000        206382.80532
500001.00000        365718.13286
258000.00000        252244.19975
109700.00000        171649.09726
295200.00000        252588.23372
129700.00000        163718.77594
336900.00000        292370.90653
379500.00000        339412.28461
67700.00000        23367.66271
122100.00000        104004.62081
123200.00000        157977.72286
402900.00000        309613.87849
153200.00000        180388.06555
181900.00000        111322.23551
97900.00000        152256.09052
101200.00000        91524.66427
60400.00000        50506.82561
290600.00000        239216.32686
353600.00000        278441.00454
137500.00000        165523.41331
124200.00000        221627.32744
118800.00000        154946.85561
220900.00000        277376.17114
73400.00000        116564.43085
92900.00000        186609.09061
238000.00000        254769.62065
