SalidaEsperada      SalidaProducida
106300.00000        120756.01110
175700.00000        227580.34422
348700.00000        390793.43996
54600.00000        123925.27572
400000.00000        315384.53430
113500.00000        176630.56693
141900.00000        198454.38519
146000.00000        196370.02942
147800.00000        211307.39064
268200.00000        304035.93306
500001.00000        255392.64476
228100.00000        179576.80790
214400.00000        220728.79756
72700.00000        132155.90096
275000.00000        229722.22834
101600.00000        146600.25648
187500.00000        185795.20095
183300.00000        248153.84049
348900.00000        332281.68935
183600.00000        229765.46764
47100.00000        85766.41488
252300.00000        248224.48595
147900.00000        233545.06642
101900.00000        134549.18680
217100.00000        285623.13366
68500.00000        169347.91209
327300.00000        305751.59168
409100.00000        291612.45555
146200.00000        141348.97032
215800.00000        275325.90043
160800.00000        149349.64239
130600.00000        188842.24896
252200.00000        221097.73980
189600.00000        259437.22521
233100.00000        267633.80232
175000.00000        159460.31360
181800.00000        233117.85061
52300.00000        84261.60811
67200.00000        120796.70533
84700.00000        50157.53789
500001.00000        358178.90048
134400.00000        -144867.05852
117800.00000        178445.83188
112500.00000        125428.37232
163300.00000        198195.52784
90100.00000        119378.85122
75300.00000        73826.24323
103500.00000        166106.18018
106300.00000        135775.91783
60300.00000        53881.06522
48000.00000        67518.96594
500000.00000        220087.17345
281900.00000        306897.56490
361900.00000        347311.84315
150700.00000        156824.28625
263800.00000        260790.47121
288000.00000        319923.19231
53000.00000        50907.54857
169000.00000        198030.36668
400000.00000        267765.65654
500001.00000        353812.81910
500001.00000        438486.12361
86600.00000        122787.80542
139600.00000        168255.01188
150300.00000        217303.01878
150900.00000        173727.26303
500001.00000        240874.71097
269700.00000        268206.45037
82500.00000        1827.67741
197900.00000        267869.39524
220500.00000        251338.30436
150000.00000        197438.32212
243800.00000        256065.51527
196200.00000        256381.72565
276600.00000        306609.86336
131000.00000        203590.77875
222100.00000        277568.49416
152100.00000        219194.93496
63800.00000        107607.50024
93100.00000        143928.43102
148100.00000        208496.93401
500001.00000        366565.32317
258000.00000        259609.10322
109700.00000        174529.46935
295200.00000        249766.41955
129700.00000        166461.17785
336900.00000        295558.87743
379500.00000        340856.54099
67700.00000        44682.12265
122100.00000        149765.54613
123200.00000        164107.41243
402900.00000        309729.81765
153200.00000        174966.17225
181900.00000        117151.52989
97900.00000        166632.51407
101200.00000        91788.55745
60400.00000        57134.09984
290600.00000        230523.45681
353600.00000        280966.92423
137500.00000        170555.63212
124200.00000        222848.65766
118800.00000        143979.52013
220900.00000        273660.86434
73400.00000        122174.26573
92900.00000        186433.91425
238000.00000        266859.37718
314900.00000        283926.90818
221200.00000        246161.32064
484600.00000        338811.58379
181600.00000        200687.03260
260300.00000        215880.65156
55100.00000        81940.23810
65800.00000        143950.57792
172600.00000        235693.99275
130000.00000        185361.18877
461200.00000        310213.39892
191800.00000        222555.18863
151400.00000        205682.27174
316600.00000        282850.17156
198100.00000        278765.40844
157700.00000        202779.75042
232500.00000        230435.55165
190300.00000        167403.31939
155000.00000        168649.33184
58800.00000        107223.58892
94600.00000        73393.89667
84100.00000        85955.77636
57000.00000        96245.69653
183100.00000        270976.12435
193800.00000        183066.63063
426900.00000        316627.68119
108700.00000        50590.02034
500001.00000        397783.41042
228000.00000        217611.69158
81000.00000        94124.54838
202300.00000        334599.39531
297200.00000        303239.08527
268800.00000        144973.57387
184500.00000        202115.63160
205000.00000        210485.01697
182500.00000        248245.73605
200400.00000        230324.78289
162500.00000        226566.10909
495500.00000        287139.47514
118800.00000        141313.87594
229000.00000        160015.97804
84200.00000        152565.91065
500001.00000        363457.87049
121600.00000        209832.94535
139700.00000        207348.46142
185500.00000        208064.25039
319400.00000        305561.53201
233100.00000        178274.15820
236200.00000        233356.19488
257200.00000        277174.76609
148300.00000        245694.99769
302700.00000        278012.28570
122400.00000        160234.24152
197900.00000        169465.74604
138700.00000        169455.89559
160700.00000        238314.23202
145000.00000        207702.55099
129000.00000        132406.13815
218500.00000        279917.58579
74100.00000        138375.63505
