SalidaEsperada      SalidaProducida
106300.00000        115428.39962
175700.00000        208892.93303
348700.00000        380183.11425
54600.00000        121225.18062
400000.00000        311783.51372
113500.00000        156160.79431
141900.00000        175904.31088
146000.00000        167915.30069
147800.00000        190561.93895
268200.00000        286193.11189
500001.00000        284411.88913
228100.00000        184037.74835
214400.00000        214571.67574
72700.00000        119033.45481
275000.00000        214349.55673
101600.00000        133444.97042
187500.00000        193068.96999
183300.00000        241517.98239
348900.00000        259714.92666
183600.00000        221136.21639
47100.00000        68726.04768
252300.00000        250404.90028
147900.00000        227844.75424
101900.00000        123630.46655
217100.00000        275529.84861
68500.00000        161024.16275
327300.00000        288683.31048
409100.00000        282570.18811
146200.00000        142046.42650
215800.00000        270466.01508
160800.00000        121456.79326
130600.00000        177830.09890
252200.00000        215972.29331
189600.00000        249426.82472
233100.00000        251839.24426
175000.00000        153483.70972
181800.00000        222009.95805
52300.00000        69255.08933
67200.00000        114506.81743
84700.00000        40109.71238
500001.00000        366164.00404
134400.00000        -902107.56348
117800.00000        157389.47523
112500.00000        121042.77219
163300.00000        176524.96048
90100.00000        101840.84063
75300.00000        64064.25623
103500.00000        159015.46507
106300.00000        106003.94701
60300.00000        48575.33634
48000.00000        51535.52171
500000.00000        234326.17837
281900.00000        296450.54235
361900.00000        333035.97298
150700.00000        146666.08903
263800.00000        255633.58290
288000.00000        311192.48123
53000.00000        33268.68824
169000.00000        176807.77022
400000.00000        269968.67167
500001.00000        361872.88334
500001.00000        431999.73498
86600.00000        128304.53228
139600.00000        167501.85974
150300.00000        210542.55168
150900.00000        153385.98444
500001.00000        249960.65710
269700.00000        258514.30376
82500.00000        -1738.17707
197900.00000        256658.15025
220500.00000        233654.95521
150000.00000        204080.72333
243800.00000        264843.94838
196200.00000        244173.56011
276600.00000        302515.11406
131000.00000        219879.19912
222100.00000        263890.93241
152100.00000        184265.94043
63800.00000        99904.37945
93100.00000        130531.38373
148100.00000        201611.45048
500001.00000        355836.31927
258000.00000        239755.83990
109700.00000        162989.17402
295200.00000        245992.60690
129700.00000        155790.01756
336900.00000        283338.93042
379500.00000        329933.28268
67700.00000        3509.87605
122100.00000        85773.03680
123200.00000        147762.92951
402900.00000        302527.56200
153200.00000        175453.35248
181900.00000        99518.66478
97900.00000        134052.83062
101200.00000        82654.91745
60400.00000        41809.26783
290600.00000        236819.13680
353600.00000        269155.13417
137500.00000        155273.69805
124200.00000        213441.88218
118800.00000        153106.55420
220900.00000        270556.97846
73400.00000        106869.78365
92900.00000        180094.52772
238000.00000        239033.50560
314900.00000        276876.33421
221200.00000        235050.03280
484600.00000        319922.71209
181600.00000        203768.85007
260300.00000        173751.15118
55100.00000        62388.46021
65800.00000        138904.66905
