SalidaEsperada      SalidaProducida
106300.00000        140504.39007
175700.00000        229764.28908
348700.00000        356157.88516
54600.00000        143522.19733
400000.00000        285033.12909
113500.00000        196861.87337
141900.00000        215312.52318
146000.00000        211647.45892
147800.00000        218085.83900
268200.00000        276000.24316
500001.00000        230220.41010
228100.00000        175574.93628
214400.00000        218223.82941
72700.00000        153487.37004
275000.00000        223636.75658
101600.00000        172078.06789
187500.00000        176359.05946
183300.00000        234499.82692
348900.00000        346761.08277
183600.00000        222096.38703
47100.00000        119947.63862
252300.00000        243527.51137
147900.00000        229210.78319
101900.00000        162365.67589
217100.00000        269834.42484
68500.00000        180653.08624
327300.00000        288217.76973
409100.00000        260351.00334
146200.00000        161195.28481
215800.00000        259169.31798
160800.00000        174000.69124
130600.00000        188185.22186
252200.00000        218611.20505
189600.00000        251868.77771
233100.00000        245930.49920
175000.00000        160445.14696
181800.00000        224906.88946
52300.00000        108114.52668
67200.00000        146196.15854
84700.00000        101092.49997
500001.00000        321030.86600
134400.00000        438993.49386
117800.00000        190831.63107
112500.00000        157019.07356
163300.00000        209122.12759
90100.00000        138954.10664
75300.00000        121583.29251
103500.00000        180543.97164
106300.00000        167002.14696
60300.00000        101058.92439
48000.00000        103134.19918
500000.00000        199980.99183
281900.00000        285362.48185
361900.00000        309953.80187
150700.00000        168741.80415
263800.00000        247745.75347
288000.00000        290077.97777
53000.00000        89715.18633
169000.00000        209238.23222
400000.00000        249284.80875
500001.00000        315655.01527
500001.00000        399373.24888
86600.00000        145290.66362
139600.00000        179909.27669
150300.00000        216607.67654
150900.00000        190205.24270
500001.00000        230212.42042
269700.00000        244114.49678
82500.00000        75906.24651
197900.00000        253317.11911
220500.00000        246010.94817
150000.00000        185252.65064
243800.00000        231386.54211
196200.00000        238629.58734
276600.00000        304188.40613
131000.00000        189302.80650
222100.00000        258891.29453
152100.00000        236039.50636
63800.00000        132858.07834
93100.00000        163608.08722
148100.00000        210069.55200
500001.00000        330668.49962
258000.00000        258334.68132
109700.00000        188317.45430
295200.00000        242165.50741
129700.00000        171713.60236
336900.00000        283135.76981
379500.00000        310952.04454
67700.00000        106934.65334
122100.00000        206935.43105
123200.00000        182081.39037
402900.00000        277250.54040
153200.00000        170071.67844
181900.00000        138557.36589
97900.00000        192094.37815
101200.00000        131486.33011
60400.00000        91353.33118
290600.00000        214405.31150
353600.00000        259560.65895
137500.00000        185525.70953
124200.00000        224659.99406
118800.00000        137165.84343
220900.00000        260072.55093
73400.00000        157355.39191
92900.00000        193706.66377
238000.00000        252848.46460
314900.00000        269399.72696
221200.00000        230470.82949
484600.00000        312711.42475
181600.00000        213594.29017
260300.00000        232618.66383
55100.00000        124604.61915
65800.00000        157523.55987
172600.00000        246775.23253
130000.00000        211564.45313
461200.00000        270248.36209
191800.00000        202274.78955
151400.00000        214335.39387
316600.00000        262027.39314
198100.00000        263710.10918
157700.00000        239197.89536
232500.00000        236397.70268
190300.00000        172045.72750
155000.00000        190195.78457
58800.00000        139423.50386
94600.00000        106801.62168
84100.00000        119452.52251
57000.00000        127117.08079
183100.00000        258747.53932
193800.00000        165298.03220
426900.00000        292223.73068
108700.00000        97323.96912
500001.00000        360761.49770
228000.00000        216595.08731
81000.00000        128068.62916
202300.00000        300554.64795
297200.00000        285878.80179
268800.00000        146959.05171
184500.00000        200711.30064
205000.00000        202280.25250
182500.00000        244611.87276
200400.00000        213491.02647
162500.00000        232609.08812
495500.00000        265069.08931
118800.00000        146484.13904
229000.00000        163695.80660
84200.00000        174365.28208
500001.00000        325947.95572
121600.00000        202502.53511
139700.00000        206311.80079
185500.00000        217791.86486
319400.00000        274857.29070
233100.00000        187141.63453
236200.00000        205023.42106
257200.00000        263138.80870
148300.00000        243553.21656
302700.00000        270090.91096
122400.00000        167384.90852
197900.00000        172105.36812
138700.00000        175487.20929
160700.00000        231215.64076
145000.00000        204521.01648
129000.00000        153286.21248
218500.00000        293045.96505
74100.00000        145571.16761
77100.00000        149999.97108
173700.00000        233044.42582
191100.00000        178787.16551
111300.00000        128118.01868
270500.00000        279720.11286
320600.00000        199206.06665
85600.00000        63845.95726
113700.00000        236196.87774
133900.00000        174301.53214
132800.00000        161993.21153
59700.00000        122145.84781
164100.00000        217214.73659
197300.00000        219598.89188
125800.00000        198275.03905
82300.00000        133179.28719
155000.00000        195619.05668
500001.00000        273872.19857
167000.00000        185063.51626
67500.00000        152606.37129
180600.00000        186822.93301
161700.00000        226384.74267
211300.00000        205961.47732
138100.00000        202576.13233
139300.00000        147153.44700
194100.00000        210691.45586
101300.00000        141987.45798
339100.00000        232654.57983
236400.00000        175938.11867
214600.00000        195671.84437
80600.00000        247762.95981
84000.00000        139400.16714
262500.00000        175463.99891
500001.00000        438632.60935
191700.00000        225695.56391
189500.00000        215782.94465
26900.00000        188738.83408
107200.00000        107147.06907
340000.00000        267683.49150
52500.00000        194178.49637
339400.00000        209966.06336
500001.00000        133051.89793
86900.00000        164983.68417
83200.00000        198853.74825
368900.00000        326201.03930
97000.00000        145497.39639
94200.00000        169788.98253
327800.00000        241960.92304
189300.00000        200045.42946
500001.00000        301316.80882
311300.00000        238031.15278
154500.00000        204403.99845
104800.00000        175711.11537
205100.00000        248571.04548
114100.00000        196827.26948
242900.00000        255988.77100
221500.00000        247057.38120
145800.00000        117099.54614
139400.00000        215248.78608
391200.00000        248607.20729
244100.00000        279255.87341
358600.00000        270055.81861
90200.00000        125128.30182
166600.00000        199904.22114
460400.00000        299181.72971
169300.00000        176181.21054
146200.00000        171386.20081
144100.00000        219398.57772
65700.00000        138882.91043
362500.00000        335147.71610
85900.00000        154430.57791
134300.00000        192404.26021
222300.00000        178905.70648
181100.00000        233420.35581
481300.00000        331021.58259
446600.00000        362790.20270
351800.00000        270989.90716
397000.00000        345986.02105
163000.00000        182965.70620
337500.00000        192443.40723
271700.00000        262121.08466
186100.00000        281543.32538
67500.00000        142785.03116
138700.00000        198775.46296
200000.00000        195231.94294
81800.00000        104532.55905
106600.00000        162859.83451
346700.00000        261212.09881
169400.00000        207993.48693
193900.00000        203887.46878
77700.00000        135897.72484
255500.00000        250196.52846
500001.00000        592265.85424
186200.00000        153308.76172
170800.00000        175788.37235
110700.00000        201884.52454
177200.00000        165903.88826
244400.00000        168681.86458
276000.00000        203612.40570
103800.00000        92074.97097
126600.00000        211239.96977
278400.00000        289292.73639
93800.00000        180295.18743
86400.00000        96896.87724
239900.00000        241464.76662
237900.00000        231061.90507
73000.00000        145865.38224
162500.00000        83692.29219
84600.00000        190950.13498
483300.00000        394266.91448
121400.00000        153551.73309
225800.00000        213588.76886
294900.00000        314340.63492
81300.00000        141151.96613
320000.00000        199614.19087
228500.00000        196957.34142
163000.00000        171304.85843
144500.00000        143638.61669
200600.00000        239526.58951
366200.00000        277155.00490
222700.00000        228728.24838
256700.00000        214241.32346
218800.00000        199350.87954
85600.00000        186629.28869
402900.00000        259741.01606
134300.00000        148317.62007
120300.00000        138778.06390
371900.00000        297093.82189
153100.00000        163754.93253
55100.00000        117250.17754
62800.00000        109170.28018
113800.00000        140861.71822
149000.00000        143895.60333
176200.00000        213694.02824
220500.00000        190014.18526
140600.00000        196295.76191
232700.00000        307876.09908
88200.00000        157831.27166
164400.00000        258841.92136
80700.00000        126470.98520
272000.00000        248142.89727
121000.00000        197020.26405
220900.00000        234054.78315
95600.00000        127128.56428
202300.00000        246293.26145
368500.00000        279393.59909
144300.00000        192857.49251
99200.00000        205638.64680
324600.00000        309846.74459
409700.00000        239659.83317
220800.00000        290068.81190
135200.00000        166461.67661
199800.00000        248688.12013
134200.00000        195108.06899
359600.00000        215257.67080
65600.00000        70838.56366
153700.00000        203199.53917
348100.00000        315925.23255
282100.00000        217003.37977
72100.00000        155650.44476
69900.00000        146578.13743
158600.00000        189143.85978
106900.00000        161910.12340
204600.00000        246610.65491
113700.00000        208176.51088
67500.00000        207083.51840
366100.00000        216790.83073
231000.00000        215888.62271
121900.00000        228049.33552
170400.00000        215819.17387
109700.00000        148437.65622
105200.00000        157964.91676
90500.00000        159775.49556
109000.00000        201336.35911
218200.00000        206538.53157
72100.00000        143884.99696
162000.00000        177592.67769
115800.00000        218455.50639
500001.00000        408308.82894
134500.00000        184083.99122
256800.00000        199827.77954
138200.00000        219337.14002
60000.00000        124453.89654
87500.00000        99931.92199
263200.00000        263998.38661
135500.00000        223039.25116
340000.00000        272222.27985
376900.00000        294583.63868
308500.00000        239237.83833
88600.00000        153147.59215
87500.00000        67635.74237
181300.00000        148614.70229
173200.00000        223213.53295
90500.00000        141502.67553
499100.00000        299602.91479
72500.00000        127583.90737
75000.00000        88786.54574
217200.00000        191458.95190
166700.00000        193353.67388
161300.00000        225536.92241
196700.00000        210221.59093
332100.00000        213344.18141
198000.00000        256973.31578
95100.00000        102550.97506
111700.00000        210756.44986
150500.00000        192524.64098
223900.00000        283011.70258
500001.00000        391925.80116
500001.00000        266649.77152
182700.00000        216711.49966
294700.00000        244789.11609
87000.00000        168994.69027
110200.00000        157883.88879
301700.00000        200908.78839
185700.00000        192655.21622
191100.00000        149454.10925
131300.00000        165076.05276
225400.00000        256364.64402
146400.00000        126158.75674
162100.00000        215086.76760
206500.00000        209696.48352
326700.00000        264122.51415
228600.00000        248456.04632
168800.00000        169175.51937
110400.00000        144799.23503
423200.00000        293565.98355
356100.00000        275102.21844
411300.00000        304913.49767
254800.00000        263640.17648
118600.00000        127006.94244
500000.00000        235927.90689
281700.00000        259466.27947
76200.00000        159205.11636
92600.00000        142750.64369
185300.00000        230944.48369
352700.00000        302262.59466
267100.00000        199119.92550
148900.00000        193647.62678
170200.00000        212798.65460
286800.00000        274445.57850
88700.00000        182459.23240
500001.00000        462670.23080
108300.00000        188082.24480
172600.00000        221310.09642
192200.00000        210335.24713
500001.00000        263700.32227
500001.00000        350630.06970
280200.00000        222165.13946
341400.00000        296178.27442
217700.00000        243874.61367
182800.00000        241162.41773
191400.00000        229186.76423
54100.00000        97242.82178
125000.00000        146587.21373
157100.00000        198622.23139
100000.00000        209731.14099
183900.00000        220497.93323
55900.00000        100463.45981
187500.00000        221732.87883
137500.00000        145002.42888
150600.00000        251795.26885
169900.00000        201223.38292
143700.00000        191554.34921
117600.00000        240802.71937
163700.00000        164719.58471
81900.00000        157355.44983
116700.00000        79398.47838
261100.00000        219263.28535
233300.00000        241177.07910
150300.00000        267199.17125
355600.00000        254736.42618
95600.00000        179352.48149
271600.00000        212258.26606
187500.00000        133855.99033
206300.00000        175037.01698
115600.00000        191395.34188
243100.00000        260979.23290
130700.00000        158971.40051
158000.00000        229904.34921
151800.00000        160430.86153
