SalidaEsperada      SalidaProducida
106300.00000        117772.50834
175700.00000        210939.44855
348700.00000        383938.58283
54600.00000        123758.27804
400000.00000        315164.89357
113500.00000        158911.28869
141900.00000        179096.33065
146000.00000        171238.93123
147800.00000        193960.47142
268200.00000        288814.29698
500001.00000        286936.43854
228100.00000        186314.67074
214400.00000        216970.82003
72700.00000        121125.22007
275000.00000        217863.92016
101600.00000        136316.64979
187500.00000        195244.94702
183300.00000        244631.11397
348900.00000        260994.17225
183600.00000        224048.28541
47100.00000        71607.24232
252300.00000        253791.88320
147900.00000        230755.61189
101900.00000        126023.50589
217100.00000        279153.21332
68500.00000        163621.52754
327300.00000        291652.64383
409100.00000        285377.63730
146200.00000        144606.74002
215800.00000        273492.86428
160800.00000        124581.08758
130600.00000        179662.01351
252200.00000        218572.71353
189600.00000        252441.95956
233100.00000        254597.07944
175000.00000        155805.94111
181800.00000        224381.63980
52300.00000        71241.45141
67200.00000        117089.73925
84700.00000        42597.46535
500001.00000        370061.49702
134400.00000        -881977.53990
117800.00000        160367.43135
112500.00000        123983.91455
163300.00000        179420.59978
90100.00000        104631.84341
75300.00000        66646.06308
103500.00000        161746.40338
106300.00000        107824.74120
60300.00000        51053.82949
48000.00000        53794.75364
500000.00000        236372.30053
281900.00000        298951.02422
361900.00000        335489.08107
150700.00000        149672.71720
263800.00000        258721.98595
288000.00000        313882.97109
53000.00000        35363.66678
169000.00000        180063.90121
400000.00000        272771.55872
500001.00000        365154.17313
500001.00000        436021.97162
86600.00000        130488.08733
139600.00000        169864.91541
150300.00000        213675.07276
150900.00000        156540.18295
500001.00000        252891.25557
269700.00000        260635.68440
82500.00000        269.25767
197900.00000        260139.75325
220500.00000        236246.41183
150000.00000        206643.43094
243800.00000        267368.60037
196200.00000        247086.16485
276600.00000        305930.63751
131000.00000        222131.14383
222100.00000        266544.75984
152100.00000        187874.95228
63800.00000        102737.58087
93100.00000        132607.16522
148100.00000        203637.58662
500001.00000        359503.72834
258000.00000        242536.13444
109700.00000        165542.25309
295200.00000        249200.98351
129700.00000        158201.35648
336900.00000        286047.30069
379500.00000        332902.11557
67700.00000        5721.01354
122100.00000        87662.96605
123200.00000        150693.12659
402900.00000        305226.13841
153200.00000        177568.63717
181900.00000        101982.88597
97900.00000        137660.47674
101200.00000        84693.78049
60400.00000        43747.40817
290600.00000        238958.34486
353600.00000        272425.51247
137500.00000        158392.34737
124200.00000        216733.17268
118800.00000        155781.04479
220900.00000        273088.92349
73400.00000        109893.34765
92900.00000        182520.60784
238000.00000        241977.02456
314900.00000        280230.69576
221200.00000        237745.52705
484600.00000        323586.55225
181600.00000        206398.61119
260300.00000        177829.21674
55100.00000        65153.38888
65800.00000        141295.99218
172600.00000        190766.47699
130000.00000        150177.70895
461200.00000        317915.58166
191800.00000        219508.56937
151400.00000        197021.86433
316600.00000        279784.87468
198100.00000        263964.34378
157700.00000        146518.10055
232500.00000        225718.91965
190300.00000        162707.96114
155000.00000        151089.94263
58800.00000        102196.94939
94600.00000        59041.85678
