SalidaEsperada      SalidaProducida
106300.00000        118364.34005
175700.00000        233346.33489
348700.00000        389676.57999
54600.00000        120605.44141
400000.00000        313356.42223
113500.00000        184734.05180
141900.00000        205502.51082
146000.00000        204934.86453
147800.00000        215686.54277
268200.00000        302457.67268
500001.00000        240690.36756
228100.00000        173534.31854
214400.00000        219785.70748
72700.00000        135297.69707
275000.00000        230701.53000
101600.00000        150220.44507
187500.00000        179721.86755
183300.00000        244425.68521
348900.00000        343709.69336
183600.00000        227419.15410
47100.00000        87283.48877
252300.00000        243016.28141
147900.00000        228442.18927
101900.00000        136585.40363
217100.00000        284483.35790
68500.00000        168349.89000
327300.00000        306790.71649
409100.00000        290647.12947
146200.00000        137090.09101
215800.00000        273371.56422
160800.00000        161255.92187
130600.00000        192530.32489
252200.00000        220075.27296
189600.00000        261013.67710
233100.00000        268425.20355
175000.00000        156627.93994
181800.00000        234224.07772
52300.00000        86993.03765
67200.00000        118407.72602
84700.00000        53716.09378
500001.00000        350547.63701
134400.00000        228514.21156
117800.00000        183578.23858
112500.00000        125744.95581
163300.00000        204323.77155
90100.00000        120233.30183
75300.00000        79496.05199
103500.00000        165108.18505
106300.00000        147382.77470
60300.00000        56155.82901
48000.00000        70095.64479
500000.00000        211612.34882
281900.00000        305162.33329
361900.00000        348404.80316
150700.00000        158182.78696
263800.00000        259937.31542
288000.00000        320587.03111
53000.00000        55686.25400
169000.00000        203257.45044
400000.00000        264506.86001
500001.00000        347541.22572
500001.00000        439868.28334
86600.00000        119259.72701
139600.00000        165490.23411
150300.00000        215420.30025
150900.00000        180240.47378
500001.00000        233128.40844
269700.00000        267553.32537
82500.00000        10262.18384
197900.00000        266744.06637
220500.00000        256334.78692
150000.00000        195858.44541
243800.00000        248442.77508
196200.00000        255694.72237
276600.00000        314810.02064
131000.00000        192709.87452
222100.00000        278844.83815
152100.00000        235446.28635
63800.00000        103248.73324
93100.00000        149013.35180
148100.00000        206013.19889
500001.00000        365292.92656
258000.00000        265959.19945
109700.00000        176326.83142
295200.00000        245995.73248
129700.00000        165377.21052
336900.00000        296807.19171
379500.00000        342350.50022
67700.00000        64396.10953
122100.00000        160752.70289
123200.00000        166960.24533
402900.00000        306996.15556
153200.00000        172764.23141
181900.00000        123296.37173
97900.00000        178183.33629
101200.00000        98760.40471
60400.00000        60206.79236
290600.00000        223991.16474
353600.00000        278985.14560
137500.00000        172023.67688
124200.00000        220286.97645
118800.00000        134518.20608
220900.00000        273183.53690
73400.00000        124253.66896
92900.00000        185120.99689
238000.00000        276209.65777
314900.00000        283316.00591
221200.00000        245219.71439
484600.00000        339948.30065
181600.00000        197462.56579
260300.00000        231104.37413
55100.00000        88047.75411
65800.00000        140996.62217
172600.00000        254189.43608
130000.00000        200579.47320
461200.00000        304295.25184
191800.00000        215170.24558
151400.00000        207126.66491
316600.00000        275976.54023
198100.00000        280861.97471
157700.00000        232332.31937
232500.00000        228101.26239
190300.00000        164574.68313
155000.00000        174301.54575
58800.00000        108410.35470
94600.00000        82520.86854
84100.00000        89716.46279
57000.00000        100199.05195
183100.00000        270539.98104
193800.00000        177033.49847
426900.00000        317127.42075
108700.00000        51861.81089
500001.00000        398524.37907
228000.00000        219009.77767
81000.00000        100980.23681
202300.00000        323866.62271
297200.00000        303090.69470
268800.00000        140627.87270
184500.00000        196078.88888
205000.00000        204149.95299
182500.00000        250932.10229
200400.00000        226814.91745
162500.00000        224888.09138
495500.00000        283175.08522
118800.00000        135213.29299
229000.00000        164567.02297
84200.00000        157456.89221
500001.00000        353624.01922
121600.00000        208844.48816
139700.00000        210276.03243
185500.00000        212061.08659
319400.00000        304738.66753
233100.00000        176806.20258
236200.00000        226184.46327
257200.00000        262464.84646
148300.00000        250788.17963
302700.00000        289916.07361
122400.00000        165263.19324
197900.00000        164274.02096
138700.00000        169928.38355
160700.00000        242967.21525
145000.00000        205895.92905
129000.00000        140830.41988
218500.00000        306246.40498
74100.00000        136816.67527
77100.00000        126373.59051
173700.00000        244342.87401
191100.00000        162774.22460
111300.00000        100015.04773
270500.00000        296562.32837
320600.00000        217868.84543
85600.00000        -13738.24675
113700.00000        257956.00258
133900.00000        172366.34559
132800.00000        149008.38292
59700.00000        100503.03944
164100.00000        216678.36852
197300.00000        233154.07972
125800.00000        190398.48706
82300.00000        101670.69335
155000.00000        191812.16258
500001.00000        293365.42081
167000.00000        174587.66593
67500.00000        124134.00122
180600.00000        180043.51286
161700.00000        238130.81566
211300.00000        203862.75580
138100.00000        198228.26943
139300.00000        133062.19111
194100.00000        198858.80358
101300.00000        110898.43740
339100.00000        238581.71915
236400.00000        167318.78355
214600.00000        185185.00483
80600.00000        258570.29146
84000.00000        140088.21585
262500.00000        182194.58323
500001.00000        477368.39838
191700.00000        214836.78544
189500.00000        222716.59752
26900.00000        177575.14585
107200.00000        49894.31381
340000.00000        289780.10711
52500.00000        214752.50564
339400.00000        210034.14856
500001.00000        143904.56642
86900.00000        132021.43124
83200.00000        217871.16066
368900.00000        378638.89462
97000.00000        110645.31989
94200.00000        151235.82457
327800.00000        273731.06182
189300.00000        225805.20316
500001.00000        325400.64583
311300.00000        235487.91266
154500.00000        194360.84306
104800.00000        164143.81002
205100.00000        266030.88337
114100.00000        182386.21840
