"";"pred";"obs"
"1";0,194163665175438;0,188248708252749
"2";0,366193860769272;0,331340901687003
"3";0,875607192516327;0,688040461688818
"4";0,0817992091178894;0,0816512096857333
"5";0,718462109565735;0,793813221388778
"6";0,214263200759888;0,203094007859761
"7";0,275742948055267;0,261650467420753
"8";0,289055109024048;0,270104040808079
"9";0,246258035302162;0,273815365709832
"10";0,580085098743439;0,522061764693754
"11";0,869107127189636;1
"12";0,484599173069;0,439381693271368
"13";0,429740875959396;0,411134387074692
"14";0,17196974158287;0,118970643420027
"15";0,463823080062866;0,53608232543371
"16";0,105287678539753;0,178558026564839
"17";0,389053523540497;0,355670698265162
"18";0,431008458137512;0,347010940161071
"19";0,695470571517944;0,688452831122346
"20";0,423791438341141;0,347629494311364
"21";0,0668631568551064;0,0661873559284292
"22";0,676403701305389;0,489278394728269
"23";0,369255661964417;0,274021550426596
"24";0,166997209191322;0,179176580715131
"25";0,425697416067123;0,416701374427322
"26";0,108008734881878;0,110310885315937
"27";0,597072720527649;0,64391693230131
"28";0,599326133728027;0,812576030614307
"29";0,239547669887543;0,270516410241607
"30";0,521612703800201;0,414020973109389
"31";0,267998069524765;0,300619378889159
"32";0,273804813623428;0,238351594426415
"33";0,448212593793869;0,489072210011505
"34";0,355166435241699;0,360000577317207
"35";0,492454707622528;0,449690929109571
"36";0,378680557012558;0,329897608669655
"37";0,420963406562805;0,343918169409611
"38";0,0998626723885536;0,07690896120016
"39";0,118950173258781;0,107630483998004
"40";0,11137830466032;0,143712809431714
"41";0,896996676921844;1
"42";0,517414510250092;0,246186613663449
"43";0,191975623369217;0,211959950680616
"44";0,23673477768898;0,201032160692121
"45";0,291352540254593;0,305773996808261
"46";0,233336955308914;0,154846784136973
"47";0,12302853167057;0,124331446055893
"48";0,212488144636154;0,182475536183356
"49";0,213288858532906;0,188248708252749
"50";0,0935649871826172;0,0934037385412844
"51";0,0939213186502457;0,0680430183793057
"52";0,625908136367798;0,999997938152832
"53";0,661958038806915;0,550309070890429
"54";0,706890821456909;0,715256844301673
"55";0,335296511650085;0,27979472249599
"56";0,494600206613541;0,512989637156135
"57";0,570738732814789;0,562886338613037
"58";0,114591367542744;0,0783522542175084
"59";0,27146327495575;0,317526525663812
"60";0,653665602207184;0,793813221388778
"61";0,962166666984558;1
"62";0,934138655662537;1
"63";0,141977623105049;0,147630319050231
"64";0,281429827213287;0,25690821893518
"65";0,338700860738754;0,278969983628933
"66";0,282604575157166;0,280207091929518
"67";0,803530037403107;1
"68";0,473094195127487;0,525154535445215
"69";0,168917670845985;0,139176745662904
"70";0,412503212690353;0,377113908808623
"71";0,412227064371109;0,4237116547973
"72";0,402016133069992;0,278351429478641
"73";0,533609330654144;0,471752693803325
"74";0,377796679735184;0,373608768623635
"75";0,622877478599548;0,539381280901934
"76";0,212449878454208;0,239176333293471
"77";0,459894329309464;0,427010610265525
"78";0,370866656303406;0,282681308530686
"79";0,0785595998167992;0,100620203628026
"80";0,169933572411537;0,161032325639894
"81";0,332589715719223;0,274433919860124
"82";0,862839162349701;1
"83";0,459511876106262;0,50103092358382
"84";0,208950132131577;0,195258988622727
"85";0,612122356891632;0,577731638220049
"86";0,204829841852188;0,236495931975538
"87";0,553771257400513;0,663710665110659
"88";0,675228357315063;0,751545354452147
"89";0,133461132645607;0,108661407581824
"90";0,292112767696381;0,22082589350147
"91";0,198655799031258;0,223093925385875
"92";0,621934056282043;0,799792578174935
"93";0,245563015341759;0,284949340415091
"94";0,31029811501503;0,344124354126375
"95";0,23783278465271;0,170929192044569
"96";0,15700900554657;0,177733287697783
"97";0,149156123399734;0,0936099232580484
"98";0,633886098861694;0,568247141248902
"99";0,648936808109283;0,698143512810256
"100";0,264360457658768;0,252578339883134
"101";0,433224558830261;0,225155772553515
"102";0,261980384588242;0,214021797848256
"103";0,569593489170074;0,424536393664356
"104";0,126259937882423;0,120413936437376
"105";0,108153097331524;0,160619956206366
"106";0,434813529253006;0,459793980231009
"107";0,585446059703827;0,618350027422567
"108";0,36041459441185;0,425154947814648
"109";0,789119720458984;0,968245491771168
"110";0,310494482517242;0,343505799976083
"111";0,530638813972473;0,505773172069394
"112";0,0794002711772919;0,0826821332695535
"113";0,0970136150717735;0,104743897963307
"114";0,360196799039841;0,324949175467318
"115";0,280313074588776;0,23711448612583
"116";0,675276696681976;0,919998268048379
"117";0,44823357462883;0,364536641086016
"118";0,253141492605209;0,281238015513338
"119";0,646694839000702;0,621855167607556
"120";0,433703392744064;0,377526278242152
"121";0,367394506931305;0,294227652669474
"122";0,444168776273727;0,448453820808986
"123";0,347528457641602;0,361443870334555
"124";0,242830827832222;0,288660665316844
"125";0,11203345656395;0,0903109677898235
"126";0,134142562747002;0,164125096391355
"127";0,0994306951761246;0,142475701131129
"128";0,0955208465456963;0,0865996428880706
"129";0,467619836330414;0,346598570727543
"130";0,303688645362854;0,368660335421297
"131";0,656782329082489;0,849276910198308
"132";0,162565529346466;0,193197141455087
"133";0,916728556156158;1
"134";0,268047600984573;0,439175508554604
"135";0,156428962945938;0,136083974911444
"136";0,650294780731201;0,386186036346242
"137";0,615217864513397;0,58185533255533
"138";0,24291418492794;0,523298872994338
"139";0,278469651937485;0,34948515676224
"140";0,535345375537872;0,391753023698871
"141";0,338449567556381;0,345361462426959
"142";0,457245379686356;0,382268526727725
"143";0,559072315692902;0,304124519074148
"144";0,685840845108032;0,99071962589845
"145";0,281374007463455;0,214021797848256
"146";0,354913055896759;0,441237355722244
"147";0,181225284934044;0,142681885847893
"148";0,989883720874786;1
"149";0,270924061536789;0,21979496991765
"150";0,321627855300903;0,257114403651944
"151";0,370105266571045;0,351547003929881
"152";0,527797222137451;0,62762833967695
"153";0,39234459400177;0,449690929109571
"154";0,479734271764755;0,456082655329256
"155";0,658949315547943;0,499381445849708
"156";0,363162070512772;0,274846289293652
"157";0,382753789424896;0,593195491977353
