SalidaEsperada      SalidaProducida
106300.00000        121582.18686
175700.00000        220043.92814
348700.00000        390770.40302
54600.00000        126996.40243
400000.00000        319619.03179
113500.00000        169343.27488
141900.00000        190326.63891
146000.00000        184715.18972
147800.00000        204538.04622
268200.00000        297184.12811
500001.00000        278603.83975
228100.00000        186814.33778
214400.00000        221557.93989
72700.00000        128071.32514
275000.00000        226601.94277
101600.00000        143839.18850
187500.00000        194709.38325
183300.00000        249654.76366
348900.00000        287110.28599
183600.00000        229575.12210
47100.00000        80217.89234
252300.00000        255719.22502
147900.00000        234845.82055
101900.00000        132305.79423
217100.00000        285846.51126
68500.00000        168937.52433
327300.00000        300214.63398
409100.00000        291312.76932
146200.00000        146651.07874
215800.00000        277898.43446
160800.00000        138349.64065
130600.00000        186055.39141
252200.00000        222869.32762
189600.00000        258928.90721
233100.00000        262853.15970
175000.00000        160131.94877
181800.00000        230708.65167
52300.00000        78841.69279
67200.00000        121571.92589
84700.00000        48750.43381
500001.00000        370227.17965
134400.00000        -578468.87515
117800.00000        170863.24290
112500.00000        128103.25963
163300.00000        190210.30812
90100.00000        113408.29637
75300.00000        73052.99250
103500.00000        166658.94291
106300.00000        121022.04940
60300.00000        55543.10398
48000.00000        61721.10933
500000.00000        233318.96762
281900.00000        304738.05160
361900.00000        342923.90187
150700.00000        156287.87667
263800.00000        263447.86675
288000.00000        319618.64948
53000.00000        44071.39296
169000.00000        190813.18329
400000.00000        274686.91944
500001.00000        364993.20038
500001.00000        441877.96246
86600.00000        130828.94765
139600.00000        172365.42552
150300.00000        218832.76868
150900.00000        167101.82671
500001.00000        252102.36316
269700.00000        266320.03993
82500.00000        4305.82107
197900.00000        267171.88481
220500.00000        245386.34562
150000.00000        207191.66946
243800.00000        266166.20703
196200.00000        254076.39041
276600.00000        311251.04322
131000.00000        217892.77508
222100.00000        274026.66781
152100.00000        204594.35977
63800.00000        107614.35134
93100.00000        139869.05782
148100.00000        207694.27595
500001.00000        366460.08702
258000.00000        252592.68245
109700.00000        172194.74262
295200.00000        253159.41819
129700.00000        164332.20380
336900.00000        292921.75660
379500.00000        339606.29735
67700.00000        23760.98977
122100.00000        111142.38824
123200.00000        159164.30839
402900.00000        310230.08558
153200.00000        179812.14508
181900.00000        111262.18811
97900.00000        153115.18760
101200.00000        90731.13472
60400.00000        51354.41638
290600.00000        238760.02566
353600.00000        279462.32085
137500.00000        166590.50098
124200.00000        222725.98214
118800.00000        154833.04541
220900.00000        276835.45871
73400.00000        117895.07253
92900.00000        187043.78755
238000.00000        255291.02391
314900.00000        285752.08491
221200.00000        244239.75745
484600.00000        333460.51052
181600.00000        207698.23051
260300.00000        197294.63615
55100.00000        74977.98330
65800.00000        145249.17954
172600.00000        212337.81989
130000.00000        168204.01933
461200.00000        318118.41978
191800.00000        222878.85398
151400.00000        202945.69729
316600.00000        282238.47383
198100.00000        273062.67968
157700.00000        173000.78316
232500.00000        231510.13174
190300.00000        167469.29074
155000.00000        161995.93737
58800.00000        107613.05304
94600.00000        68612.13428
84100.00000        84694.30108
57000.00000        93243.00283
183100.00000        273350.26088
193800.00000        185631.52647
426900.00000        320497.84143
108700.00000        54750.70204
500001.00000        399561.17810
228000.00000        209068.79114
81000.00000        90664.72850
202300.00000        341365.83943
297200.00000        303726.22569
268800.00000        148397.30598
184500.00000        212458.36162
205000.00000        216174.75064
182500.00000        246047.26177
