SalidaEsperada      SalidaProducida
106300.00000        122017.37327
175700.00000        227975.08366
348700.00000        392415.68001
54600.00000        125744.37905
400000.00000        313445.73207
113500.00000        175544.56775
141900.00000        198195.52609
146000.00000        195462.50086
147800.00000        210600.83842
268200.00000        307090.46246
500001.00000        254264.23274
228100.00000        179869.03392
214400.00000        222021.49617
72700.00000        133143.81146
275000.00000        229112.52107
101600.00000        146974.12555
187500.00000        183951.40425
183300.00000        249881.57990
348900.00000        355424.96004
183600.00000        230836.72396
47100.00000        87473.54623
252300.00000        248720.57204
147900.00000        236878.14688
101900.00000        137175.07814
217100.00000        285915.94057
68500.00000        171052.17767
327300.00000        307793.25442
409100.00000        290146.68349
146200.00000        143875.02059
215800.00000        275153.33969
160800.00000        145313.57619
130600.00000        187534.70423
252200.00000        221321.76676
189600.00000        258763.90240
233100.00000        267716.18048
175000.00000        160089.05821
181800.00000        232969.08585
52300.00000        84497.30614
67200.00000        124202.37169
84700.00000        50257.90002
500001.00000        356379.39331
134400.00000        -198937.27827
117800.00000        178079.19911
112500.00000        125828.60929
163300.00000        198193.67902
90100.00000        120554.58274
75300.00000        73710.42982
103500.00000        167382.57682
106300.00000        137276.97902
60300.00000        54066.39149
48000.00000        69130.68535
500000.00000        218455.82275
281900.00000        309994.76553
361900.00000        347808.45209
150700.00000        154685.26609
263800.00000        259154.95929
288000.00000        319105.86146
53000.00000        51370.49510
169000.00000        197568.72865
400000.00000        266321.34167
500001.00000        351722.14482
500001.00000        436620.78441
86600.00000        124357.00603
139600.00000        169844.72022
150300.00000        217688.57516
150900.00000        171824.09910
500001.00000        241438.05886
269700.00000        268702.47105
82500.00000        480.01744
197900.00000        268413.34545
220500.00000        251112.10142
150000.00000        189889.78198
243800.00000        253966.20413
196200.00000        256626.34835
276600.00000        300844.29867
131000.00000        202222.29904
222100.00000        277850.96368
152100.00000        213670.62455
63800.00000        111721.02096
93100.00000        143572.13362
148100.00000        211877.05454
500001.00000        367067.58763
258000.00000        259384.58636
109700.00000        175902.07362
295200.00000        251011.29906
129700.00000        167852.25356
336900.00000        297720.54948
379500.00000        339681.10865
67700.00000        42488.99684
122100.00000        167205.24975
123200.00000        164954.33612
402900.00000        310383.60231
153200.00000        172918.36819
181900.00000        114281.75550
97900.00000        164102.69029
101200.00000        90878.29598
60400.00000        57923.69407
290600.00000        231003.13592
353600.00000        282230.06563
137500.00000        171320.95613
124200.00000        225237.31872
118800.00000        142513.48156
220900.00000        273595.72701
73400.00000        124444.45707
92900.00000        188549.92716
238000.00000        263625.14107
314900.00000        283217.48301
221200.00000        246821.39093
484600.00000        340436.61433
181600.00000        203480.13863
260300.00000        212933.34580
55100.00000        82569.71721
65800.00000        146452.05149
172600.00000        232386.47504
130000.00000        182249.95450
461200.00000        309681.95827
191800.00000        225332.59979
151400.00000        208569.55285
316600.00000        290125.08717
198100.00000        279112.66611
157700.00000        196038.30590
232500.00000        232253.55476
190300.00000        169009.32333
155000.00000        168217.75545
58800.00000        107758.86227
94600.00000        67667.94742
84100.00000        84968.36123
57000.00000        95964.21786
183100.00000        270099.89359
193800.00000        183841.35934
426900.00000        314080.54544
108700.00000        50074.56273
500001.00000        396625.53193
228000.00000        220034.78130
81000.00000        91874.52870
202300.00000        335256.43765
297200.00000        304199.81594
268800.00000        146133.31262
184500.00000        202884.22464
205000.00000        211561.03111
182500.00000        247491.94309
200400.00000        229185.10619
162500.00000        228552.97289
495500.00000        288335.89746
118800.00000        139954.48807
229000.00000        154832.45134
84200.00000        153737.81825
500001.00000        363988.15533
121600.00000        209736.55995
139700.00000        208279.45016
185500.00000        208224.75858
319400.00000        303814.14792
233100.00000        178637.04628
236200.00000        233641.52461
257200.00000        288646.90240
148300.00000        246746.96978
302700.00000        275715.03653
122400.00000        160757.89353
197900.00000        170773.67819
138700.00000        169107.56401
160700.00000        236746.96260
145000.00000        208284.72645
129000.00000        127220.20018
218500.00000        277639.63338
74100.00000        140100.45629
77100.00000        126447.74034
173700.00000        247347.11407
191100.00000        148532.92174
111300.00000        89627.11246
270500.00000        294945.81063
320600.00000        229599.38468
85600.00000        -23309.80249
113700.00000        252792.08067
133900.00000        170505.19425
132800.00000        150410.75376
59700.00000        102391.59156
164100.00000        212329.02862
197300.00000        236932.27852
125800.00000        191734.11726
82300.00000        85008.69061
155000.00000        190746.35501
500001.00000        296863.53581
167000.00000        167829.64057
67500.00000        130722.84385
180600.00000        181759.55447
161700.00000        237094.96030
211300.00000        203206.81613
138100.00000        204552.68990
139300.00000        135798.46348
194100.00000        199209.30091
101300.00000        106409.45486
339100.00000        236243.42184
236400.00000        171998.30845
214600.00000        188945.50333
80600.00000        260062.41771
84000.00000        139829.57311
262500.00000        182673.93057
500001.00000        470367.39910
191700.00000        213479.85343
189500.00000        219537.40825
26900.00000        183812.94125
107200.00000        43424.74026
340000.00000        293087.28584
52500.00000        216605.30403
339400.00000        218604.11485
500001.00000        141346.39740
86900.00000        119848.30454
83200.00000        218514.40899
368900.00000        379401.03570
97000.00000        107515.52989
94200.00000        147036.35545
327800.00000        281657.53867
189300.00000        229225.32322
500001.00000        328240.31001
311300.00000        242867.60940
154500.00000        182169.30247
104800.00000        156360.78224
205100.00000        271095.16458
114100.00000        168341.46180
242900.00000        289984.57099
221500.00000        255222.24337
145800.00000        117815.58360
139400.00000        201024.88046
391200.00000        271080.08721
244100.00000        301912.98814
358600.00000        288065.98371
90200.00000        114224.00773
166600.00000        188810.17877
460400.00000        328205.69519
169300.00000        185610.52224
146200.00000        171959.14194
144100.00000        212726.58145
65700.00000        122091.51692
362500.00000        363632.64758
85900.00000        137346.19732
134300.00000        180412.49737
222300.00000        190584.10142
181100.00000        241850.31129
481300.00000        364006.54524
446600.00000        386016.96272
351800.00000        292474.03338
397000.00000        393422.86694
163000.00000        172594.06156
337500.00000        215158.84070
271700.00000        287714.36679
186100.00000        304064.15394
67500.00000        133021.44970
138700.00000        188055.41763
200000.00000        216914.05394
81800.00000        100719.04685
106600.00000        148703.84520
346700.00000        277822.00151
169400.00000        148887.90317
193900.00000        198286.02362
77700.00000        110503.11785
255500.00000        250367.22603
500001.00000        650167.38926
186200.00000        173282.92723
170800.00000        191674.43220
110700.00000        200323.71488
177200.00000        114305.28386
244400.00000        173753.71706
276000.00000        221641.25468
103800.00000        62731.71659
126600.00000        201141.02475
278400.00000        313339.91213
93800.00000        147647.26325
86400.00000        63508.99526
239900.00000        251364.33292
237900.00000        223440.70708
73000.00000        115888.98836
162500.00000        95197.84701
84600.00000        172059.54077
483300.00000        433023.64347
