SalidaEsperada      SalidaProducida
106300.00000        113471.65027
175700.00000        200886.66548
348700.00000        360170.35235
54600.00000        107986.30967
400000.00000        291071.30705
113500.00000        148102.26564
141900.00000        170343.81479
146000.00000        161407.30682
147800.00000        183603.21824
268200.00000        277959.73680
500001.00000        272927.94806
228100.00000        178170.49306
214400.00000        207530.82345
72700.00000        105723.77593
275000.00000        190681.40295
101600.00000        121318.88457
187500.00000        189023.74960
183300.00000        219958.28454
348900.00000        234307.40621
183600.00000        215447.41103
47100.00000        55860.47965
252300.00000        240050.77191
147900.00000        225671.50447
101900.00000        100945.02243
217100.00000        254563.11965
68500.00000        149735.11272
327300.00000        281870.70841
409100.00000        266249.73180
146200.00000        130216.12729
215800.00000        266147.02720
160800.00000        110923.88220
130600.00000        154619.68885
252200.00000        210323.89543
189600.00000        246474.99600
233100.00000        235452.86120
175000.00000        149882.25660
181800.00000        220448.57988
52300.00000        59071.21852
67200.00000        98562.44986
84700.00000        38932.47588
500001.00000        341522.12008
134400.00000        -977672.63825
117800.00000        133646.29770
112500.00000        106398.28483
163300.00000        169874.19301
90100.00000        93200.00300
75300.00000        38873.50280
103500.00000        152545.30203
106300.00000        79103.75404
60300.00000        23217.00983
48000.00000        39874.43005
500000.00000        227222.41198
281900.00000        291635.86482
361900.00000        330670.60211
150700.00000        136498.23846
263800.00000        249399.20485
288000.00000        296588.79128
53000.00000        19209.03815
169000.00000        169684.52917
400000.00000        266282.83217
500001.00000        357711.87130
500001.00000        428165.18885
86600.00000        101665.12077
139600.00000        159765.33989
150300.00000        203452.19926
150900.00000        146554.16127
500001.00000        240459.57575
269700.00000        236433.26005
82500.00000        -18019.86642
197900.00000        236550.76494
220500.00000        229053.09310
150000.00000        196037.79663
243800.00000        265786.83121
196200.00000        226510.24003
276600.00000        290093.61344
131000.00000        209136.84889
222100.00000        259095.64837
152100.00000        175031.82471
63800.00000        88473.18129
93100.00000        119389.11818
148100.00000        178865.83257
500001.00000        336001.14525
258000.00000        231751.08137
109700.00000        142951.49665
295200.00000        238616.49238
129700.00000        152670.89249
336900.00000        279003.76342
379500.00000        327734.28020
67700.00000        3512.43973
122100.00000        59922.80459
123200.00000        131202.22266
402900.00000        280364.24938
153200.00000        149965.28521
181900.00000        89210.35711
97900.00000        124084.10998
101200.00000        58253.97591
60400.00000        26400.26815
290600.00000        226687.13115
353600.00000        247733.71349
137500.00000        149271.23786
124200.00000        204367.84048
118800.00000        130729.06283
220900.00000        263295.24589
73400.00000        100436.88306
92900.00000        170090.73363
238000.00000        220986.15467
314900.00000        272482.00232
221200.00000        214664.41147
484600.00000        299029.15031
181600.00000        176955.73307
260300.00000        145042.06053
55100.00000        48397.91864
65800.00000        127913.29176
172600.00000        165721.02897
130000.00000        136848.18690
461200.00000        291078.99226
191800.00000        208238.72933
151400.00000        181886.16200
316600.00000        264339.52640
198100.00000        256457.56120
157700.00000        130183.14945
232500.00000        214863.36525
190300.00000        155404.39239
155000.00000        137979.20842
58800.00000        82857.75467
94600.00000        36028.05162
84100.00000        52514.85002
57000.00000        73959.06565
